[s],CH2[V],CH3[V]
3.1320E-03,4.07617E+00,2.02164E-01
3.1360E-03,4.05195E+00,1.97836E-01
3.1400E-03,4.00898E+00,1.93961E-01
3.1440E-03,3.96211E+00,1.90430E-01
3.1480E-03,3.93242E+00,1.86805E-01
3.1520E-03,3.89961E+00,1.82930E-01
3.1560E-03,3.86055E+00,1.78227E-01
3.1600E-03,3.81289E+00,1.74305E-01
3.1640E-03,3.77070E+00,1.70680E-01
3.1680E-03,3.72617E+00,1.66930E-01
3.1720E-03,3.68633E+00,1.62492E-01
3.1760E-03,3.63945E+00,1.58445E-01
3.1800E-03,3.57930E+00,1.54758E-01
3.1840E-03,3.53945E+00,1.51305E-01
3.1880E-03,3.51523E+00,1.47117E-01
3.1920E-03,3.47148E+00,1.42852E-01
3.1960E-03,3.43945E+00,1.39086E-01
3.2000E-03,3.37695E+00,1.34602E-01
3.2040E-03,3.32305E+00,1.30492E-01
3.2080E-03,3.29258E+00,1.26367E-01
3.2120E-03,3.25039E+00,1.22852E-01
3.2160E-03,3.18555E+00,1.18367E-01
3.2200E-03,3.12852E+00,1.15070E-01
3.2240E-03,3.08867E+00,1.11289E-01
3.2280E-03,3.03086E+00,1.07070E-01
3.2320E-03,2.98789E+00,1.03023E-01
3.2360E-03,2.93242E+00,9.90703E-02
3.2400E-03,2.88164E+00,9.53984E-02
3.2440E-03,2.84492E+00,9.27734E-02
3.2480E-03,2.79258E+00,8.90859E-02
3.2520E-03,2.72852E+00,8.56953E-02
3.2560E-03,2.67930E+00,8.21953E-02
3.2600E-03,2.62227E+00,7.90547E-02
3.2640E-03,2.55742E+00,7.61484E-02
3.2680E-03,2.50586E+00,7.26641E-02
3.2720E-03,2.45430E+00,6.95234E-02
3.2760E-03,2.40898E+00,6.71641E-02
3.2800E-03,2.36836E+00,6.50859E-02
3.2840E-03,2.31367E+00,6.15859E-02
3.2880E-03,2.25977E+00,5.94766E-02
3.2920E-03,2.21055E+00,5.71328E-02
3.2960E-03,2.16680E+00,5.36953E-02
3.3000E-03,2.12227E+00,5.08516E-02
3.3040E-03,2.06445E+00,4.82734E-02
3.3080E-03,2.01523E+00,4.56641E-02
3.3120E-03,1.95352E+00,4.31328E-02
3.3160E-03,1.91055E+00,4.04609E-02
3.3200E-03,1.86367E+00,3.83359E-02
3.3240E-03,1.83008E+00,3.48984E-02
3.3280E-03,1.77930E+00,3.20859E-02
3.3320E-03,1.74180E+00,3.05078E-02
3.3360E-03,1.70430E+00,2.85078E-02
3.3400E-03,1.64805E+00,2.58359E-02
3.3440E-03,1.60352E+00,2.40078E-02
3.3480E-03,1.56055E+00,2.21172E-02
3.3520E-03,1.50742E+00,2.04297E-02
3.3560E-03,1.45117E+00,1.85703E-02
3.3600E-03,1.41445E+00,1.73984E-02
3.3640E-03,1.37227E+00,1.65547E-02
3.3680E-03,1.33555E+00,1.56641E-02
3.3720E-03,1.29883E+00,1.34922E-02
3.3760E-03,1.25508E+00,1.20547E-02
3.3800E-03,1.21445E+00,1.03203E-02
3.3840E-03,1.18555E+00,9.08594E-03
3.3880E-03,1.14336E+00,7.85156E-03
3.3920E-03,1.10977E+00,5.97656E-03
3.3960E-03,1.06367E+00,4.35156E-03
3.4000E-03,1.03398E+00,3.21094E-03
3.4040E-03,1.00117E+00,1.91406E-03
3.4080E-03,9.69922E-01,5.23438E-04
3.4120E-03,9.19922E-01,-3.90625E-05
3.4160E-03,8.80078E-01,-3.20312E-04
3.4200E-03,8.44922E-01,-1.38281E-03
3.4240E-03,8.17578E-01,-1.63281E-03
3.4280E-03,7.94141E-01,-2.53906E-03
3.4320E-03,7.64453E-01,-3.42969E-03
3.4360E-03,7.26953E-01,-3.88281E-03
3.4400E-03,7.05078E-01,-5.60156E-03
3.4440E-03,6.60547E-01,-5.92969E-03
3.4480E-03,6.23828E-01,-7.11719E-03
3.4520E-03,6.01172E-01,-6.53906E-03
3.4560E-03,5.83203E-01,-6.63281E-03
3.4600E-03,5.58203E-01,-6.42969E-03
3.4640E-03,5.25391E-01,-6.36719E-03
3.4680E-03,5.06641E-01,-8.17969E-03
3.4720E-03,4.59766E-01,-7.91406E-03
3.4760E-03,4.41797E-01,-7.58594E-03
3.4800E-03,4.25391E-01,-7.27344E-03
3.4840E-03,4.08984E-01,-7.27344E-03
3.4880E-03,3.91797E-01,-8.44531E-03
3.4920E-03,3.64453E-01,-9.39844E-03
3.4960E-03,3.36328E-01,-9.21094E-03
3.5000E-03,2.92578E-01,-8.57031E-03
3.5040E-03,2.05859E-01,-6.63281E-03
3.5080E-03,1.44141E-01,-5.32031E-03
3.5120E-03,7.69531E-02,-3.91406E-03
3.5160E-03,3.94531E-02,-3.16406E-03
3.5200E-03,2.07031E-02,-3.05469E-03
3.5240E-03,4.29688E-03,-2.96094E-03
3.5280E-03,3.90625E-04,-2.53906E-03
3.5320E-03,-1.17188E-03,-2.14844E-03
3.5360E-03,7.42188E-03,-2.36719E-03
3.5400E-03,1.09766E-01,3.03906E-03
3.5440E-03,1.96484E-01,7.64844E-03
3.5480E-03,2.59766E-01,1.26953E-02
3.5520E-03,3.29297E-01,1.65391E-02
3.5560E-03,3.78516E-01,1.91797E-02
3.5600E-03,4.03516E-01,2.15859E-02
3.5640E-03,4.30078E-01,2.39453E-02
3.5680E-03,4.67578E-01,2.72734E-02
3.5720E-03,5.08203E-01,2.96797E-02
3.5760E-03,5.47266E-01,3.19609E-02
3.5800E-03,5.78516E-01,3.46016E-02
3.5840E-03,6.01172E-01,3.69453E-02
3.5880E-03,6.21484E-01,3.95391E-02
3.5920E-03,6.48828E-01,4.20234E-02
3.5960E-03,6.87109E-01,4.43203E-02
3.6000E-03,7.20703E-01,4.68828E-02
3.6040E-03,7.68359E-01,5.02422E-02
3.6080E-03,7.99609E-01,5.31953E-02
3.6120E-03,8.23828E-01,5.60391E-02
3.6160E-03,8.65234E-01,5.96484E-02
3.6200E-03,9.16016E-01,6.30234E-02
3.6240E-03,9.72266E-01,6.69922E-02
3.6280E-03,1.00664E+00,7.04453E-02
3.6320E-03,1.03555E+00,7.35391E-02
3.6360E-03,1.06914E+00,7.70078E-02
3.6400E-03,1.11133E+00,8.09141E-02
3.6440E-03,1.13477E+00,8.27891E-02
3.6480E-03,1.17148E+00,8.64297E-02
3.6520E-03,1.20352E+00,8.91953E-02
3.6560E-03,1.25117E+00,9.32422E-02
3.6600E-03,1.30352E+00,9.79766E-02
3.6640E-03,1.34336E+00,1.01758E-01
3.6680E-03,1.39023E+00,1.06023E-01
3.6720E-03,1.43086E+00,1.09883E-01
3.6760E-03,1.47148E+00,1.13680E-01
3.6800E-03,1.52305E+00,1.17867E-01
3.6840E-03,1.57773E+00,1.22117E-01
3.6880E-03,1.63242E+00,1.27367E-01
3.6920E-03,1.68320E+00,1.31289E-01
3.6960E-03,1.74258E+00,1.35727E-01
3.7000E-03,1.78555E+00,1.39383E-01
3.7040E-03,1.82852E+00,1.43320E-01
3.7080E-03,1.86289E+00,1.46227E-01
3.7120E-03,1.91523E+00,1.50367E-01
3.7160E-03,1.96445E+00,1.55508E-01
3.7200E-03,2.01289E+00,1.59352E-01
3.7240E-03,2.06289E+00,1.63414E-01
3.7280E-03,2.11914E+00,1.68039E-01
3.7320E-03,2.16211E+00,1.71664E-01
3.7360E-03,2.20664E+00,1.75289E-01
3.7400E-03,2.25742E+00,1.79742E-01
3.7440E-03,2.30742E+00,1.84414E-01
3.7480E-03,2.36133E+00,1.88617E-01
3.7520E-03,2.41289E+00,1.92523E-01
3.7560E-03,2.46289E+00,1.97102E-01
3.7600E-03,2.52852E+00,2.01586E-01
3.7640E-03,2.58398E+00,2.05133E-01
3.7680E-03,2.64805E+00,2.09914E-01
3.7720E-03,2.69492E+00,2.13523E-01
3.7760E-03,2.74023E+00,2.17273E-01
3.7800E-03,2.79727E+00,2.21570E-01
3.7840E-03,2.85195E+00,2.24930E-01
3.7880E-03,2.91211E+00,2.28742E-01
3.7920E-03,2.94648E+00,2.32164E-01
3.7960E-03,2.99805E+00,2.36477E-01
3.8000E-03,3.06211E+00,2.40211E-01
3.8040E-03,3.10664E+00,2.44523E-01
3.8080E-03,3.15664E+00,2.48367E-01
3.8120E-03,3.22070E+00,2.52258E-01
3.8160E-03,3.27461E+00,2.56180E-01
3.8200E-03,3.31680E+00,2.59961E-01
3.8240E-03,3.35586E+00,2.63445E-01
3.8280E-03,3.39961E+00,2.66258E-01
3.8320E-03,3.44570E+00,2.68773E-01
3.8360E-03,3.48633E+00,2.71352E-01
3.8400E-03,3.52773E+00,2.75039E-01
3.8440E-03,3.55742E+00,2.77180E-01
3.8480E-03,3.59805E+00,2.80273E-01
3.8520E-03,3.64961E+00,2.83758E-01
3.8560E-03,3.70117E+00,2.86648E-01
3.8600E-03,3.75117E+00,2.90367E-01
3.8640E-03,3.79258E+00,2.92539E-01
3.8680E-03,3.84336E+00,2.94648E-01
3.8720E-03,3.89258E+00,2.97695E-01
3.8760E-03,3.93164E+00,3.00289E-01
3.8800E-03,3.95430E+00,3.01930E-01
3.8840E-03,4.00742E+00,3.03727E-01
3.8880E-03,4.04336E+00,3.05695E-01
3.8920E-03,4.07773E+00,3.08320E-01
3.8960E-03,4.10977E+00,3.10289E-01
3.9000E-03,4.13086E+00,3.11695E-01
3.9040E-03,4.15508E+00,3.12898E-01
3.9080E-03,4.18320E+00,3.13695E-01
3.9120E-03,4.21836E+00,3.15039E-01
3.9160E-03,4.25508E+00,3.17211E-01
3.9200E-03,4.29570E+00,3.18539E-01
3.9240E-03,4.32773E+00,3.19758E-01
3.9280E-03,4.34883E+00,3.20461E-01
3.9320E-03,4.39336E+00,3.20977E-01
3.9360E-03,4.41914E+00,3.21492E-01
3.9400E-03,4.43398E+00,3.21773E-01
3.9440E-03,4.46055E+00,3.22133E-01
3.9480E-03,4.47227E+00,3.22758E-01
3.9520E-03,4.49180E+00,3.22773E-01
3.9560E-03,4.51133E+00,3.23336E-01
3.9600E-03,4.52227E+00,3.23461E-01
3.9640E-03,4.53633E+00,3.23211E-01
3.9680E-03,4.56914E+00,3.23180E-01
3.9720E-03,4.57852E+00,3.22258E-01
3.9760E-03,4.58320E+00,3.21852E-01
3.9800E-03,4.61445E+00,3.21008E-01
3.9840E-03,4.63398E+00,3.20430E-01
3.9880E-03,4.62383E+00,3.19414E-01
3.9920E-03,4.62852E+00,3.17977E-01
3.9960E-03,4.64180E+00,3.16945E-01
4.0000E-03,4.64258E+00,3.15602E-01
4.0040E-03,4.64727E+00,3.13742E-01
4.0080E-03,4.64414E+00,3.12430E-01
4.0120E-03,4.64336E+00,3.10117E-01
4.0160E-03,4.63789E+00,3.09195E-01
4.0200E-03,4.63633E+00,3.08180E-01
4.0240E-03,4.65898E+00,3.06539E-01
4.0280E-03,4.65039E+00,3.04883E-01
4.0320E-03,4.63555E+00,3.02992E-01
4.0360E-03,4.62773E+00,3.00820E-01
4.0400E-03,4.63945E+00,2.98305E-01
4.0440E-03,4.61602E+00,2.96242E-01
4.0480E-03,4.61055E+00,2.93945E-01
4.0520E-03,4.61055E+00,2.91742E-01
4.0560E-03,4.59492E+00,2.88992E-01
4.0600E-03,4.57461E+00,2.86461E-01
4.0640E-03,4.55508E+00,2.83930E-01
4.0680E-03,4.55039E+00,2.80727E-01
4.0720E-03,4.52773E+00,2.77867E-01
4.0760E-03,4.52148E+00,2.75586E-01
4.0800E-03,4.49883E+00,2.72742E-01
4.0840E-03,4.47539E+00,2.70055E-01
4.0880E-03,4.44414E+00,2.66570E-01
4.0920E-03,4.41836E+00,2.63695E-01
4.0960E-03,4.39727E+00,2.60211E-01
4.1000E-03,4.35898E+00,2.56461E-01
4.1040E-03,4.34648E+00,2.53758E-01
4.1080E-03,4.32461E+00,2.50180E-01
4.1120E-03,4.28164E+00,2.46445E-01
4.1160E-03,4.25664E+00,2.43211E-01
4.1200E-03,4.23320E+00,2.40102E-01
4.1240E-03,4.18633E+00,2.35898E-01
4.1280E-03,4.14648E+00,2.31945E-01
4.1320E-03,4.12930E+00,2.28633E-01
4.1360E-03,4.10977E+00,2.24586E-01
4.1400E-03,4.07227E+00,2.21102E-01
4.1440E-03,4.04492E+00,2.18398E-01
4.1480E-03,4.00352E+00,2.14586E-01
4.1520E-03,3.95664E+00,2.10445E-01
4.1560E-03,3.91523E+00,2.06211E-01
4.1600E-03,3.87227E+00,2.01367E-01
4.1640E-03,3.83242E+00,1.98461E-01
4.1680E-03,3.79961E+00,1.95367E-01
4.1720E-03,3.74883E+00,1.91336E-01
4.1760E-03,3.70508E+00,1.87320E-01
4.1800E-03,3.66680E+00,1.83086E-01
4.1840E-03,3.61992E+00,1.78930E-01
4.1880E-03,3.56992E+00,1.74961E-01
4.1920E-03,3.53320E+00,1.71523E-01
4.1960E-03,3.49414E+00,1.67977E-01
4.2000E-03,3.45664E+00,1.64445E-01
4.2040E-03,3.40586E+00,1.61164E-01
4.2080E-03,3.35742E+00,1.57336E-01
4.2120E-03,3.30977E+00,1.53289E-01
4.2160E-03,3.26914E+00,1.48367E-01
4.2200E-03,3.21602E+00,1.44695E-01
4.2240E-03,3.14570E+00,1.39586E-01
4.2280E-03,3.09805E+00,1.36617E-01
4.2320E-03,3.04336E+00,1.32977E-01
4.2360E-03,2.99570E+00,1.29805E-01
4.2400E-03,2.94336E+00,1.25789E-01
4.2440E-03,2.89805E+00,1.21695E-01
4.2480E-03,2.84570E+00,1.18180E-01
4.2520E-03,2.78555E+00,1.15289E-01
4.2560E-03,2.72930E+00,1.11852E-01
4.2600E-03,2.66914E+00,1.08023E-01
4.2640E-03,2.61836E+00,1.05148E-01
4.2680E-03,2.56836E+00,1.01602E-01
4.2720E-03,2.50352E+00,9.81797E-02
4.2760E-03,2.45195E+00,9.52891E-02
4.2800E-03,2.40508E+00,9.26172E-02
4.2840E-03,2.36523E+00,9.02891E-02
4.2880E-03,2.31914E+00,8.73203E-02
4.2920E-03,2.26055E+00,8.39922E-02
4.2960E-03,2.19805E+00,8.12266E-02
4.3000E-03,2.15742E+00,7.91797E-02
4.3040E-03,2.10664E+00,7.57578E-02
4.3080E-03,2.04961E+00,7.29453E-02
4.3120E-03,2.00117E+00,7.02109E-02
4.3160E-03,1.95039E+00,6.77266E-02
4.3200E-03,1.89492E+00,6.61953E-02
4.3240E-03,1.85352E+00,6.45859E-02
4.3280E-03,1.80664E+00,6.22266E-02
4.3320E-03,1.75898E+00,5.99141E-02
4.3360E-03,1.72383E+00,5.76641E-02
4.3400E-03,1.65977E+00,5.51484E-02
4.3440E-03,1.61211E+00,5.36797E-02
4.3480E-03,1.55820E+00,5.19922E-02
4.3520E-03,1.51445E+00,5.03203E-02
4.3560E-03,1.45664E+00,4.75547E-02
4.3600E-03,1.41680E+00,4.64922E-02
4.3640E-03,1.37695E+00,4.49297E-02
4.3680E-03,1.33633E+00,4.24609E-02
4.3720E-03,1.29336E+00,4.06641E-02
4.3760E-03,1.24023E+00,3.84609E-02
4.3800E-03,1.21289E+00,3.78047E-02
4.3840E-03,1.17070E+00,3.59922E-02
4.3880E-03,1.13086E+00,3.36172E-02
4.3920E-03,1.09570E+00,3.26797E-02
4.3960E-03,1.06914E+00,3.22109E-02
4.4000E-03,1.03555E+00,3.12422E-02
4.4040E-03,9.98047E-01,2.99766E-02
4.4080E-03,9.59766E-01,2.90547E-02
4.4120E-03,9.13672E-01,2.79453E-02
4.4160E-03,8.69141E-01,2.70391E-02
4.4200E-03,8.30078E-01,2.54453E-02
4.4240E-03,8.05859E-01,2.48516E-02
4.4280E-03,7.73828E-01,2.31797E-02
4.4320E-03,7.42578E-01,2.30547E-02
4.4360E-03,7.02734E-01,2.23203E-02
4.4400E-03,6.65234E-01,2.18359E-02
4.4440E-03,6.37109E-01,2.05078E-02
4.4480E-03,6.15234E-01,1.98516E-02
4.4520E-03,6.01953E-01,1.90703E-02
4.4560E-03,5.76953E-01,1.83047E-02
4.4600E-03,5.50391E-01,1.81797E-02
4.4640E-03,5.12109E-01,1.70859E-02
4.4680E-03,4.84766E-01,1.78203E-02
4.4720E-03,4.64453E-01,1.76953E-02
4.4760E-03,4.49609E-01,1.78984E-02
4.4800E-03,4.31641E-01,1.70703E-02
4.4840E-03,4.14453E-01,1.68984E-02
4.4880E-03,4.05078E-01,1.66172E-02
4.4920E-03,3.97266E-01,1.66172E-02
4.4960E-03,3.89453E-01,1.61172E-02
4.5000E-03,3.60547E-01,1.46953E-02
4.5040E-03,2.42578E-01,8.94531E-03
4.5080E-03,1.69922E-01,4.80469E-03
4.5120E-03,1.06641E-01,2.30469E-03
4.5160E-03,5.35156E-02,1.17188E-04
4.5200E-03,2.85156E-02,-1.05469E-03
4.5240E-03,1.13281E-02,-1.92969E-03
4.5280E-03,3.51563E-03,-2.53906E-03
4.5320E-03,3.90625E-04,-3.08594E-03
4.5360E-03,1.28906E-02,-1.80469E-03
4.5400E-03,1.49609E-01,5.03906E-03
4.5440E-03,2.51172E-01,1.12266E-02
4.5480E-03,3.52734E-01,1.59453E-02
4.5520E-03,4.07422E-01,1.95391E-02
4.5560E-03,4.47266E-01,2.27422E-02
4.5600E-03,4.80078E-01,2.51016E-02
4.5640E-03,5.30078E-01,2.80234E-02
4.5680E-03,5.71484E-01,3.05391E-02
4.5720E-03,5.92578E-01,3.30078E-02
4.5760E-03,6.14453E-01,3.58984E-02
4.5800E-03,6.31641E-01,3.80391E-02
4.5840E-03,6.56641E-01,4.00078E-02
4.5880E-03,6.84766E-01,4.30547E-02
4.5920E-03,7.30078E-01,4.54141E-02
4.5960E-03,7.62109E-01,4.79297E-02
4.6000E-03,7.84766E-01,4.96797E-02
4.6040E-03,8.01953E-01,5.17891E-02
4.6080E-03,8.26172E-01,5.42891E-02
4.6120E-03,8.58984E-01,5.68359E-02
4.6160E-03,9.02734E-01,6.00078E-02
4.6200E-03,9.58203E-01,6.38516E-02
4.6240E-03,9.94141E-01,6.73516E-02
4.6280E-03,1.02227E+00,6.95078E-02
4.6320E-03,1.05430E+00,7.28047E-02
4.6360E-03,1.08555E+00,7.54609E-02
4.6400E-03,1.12070E+00,7.91484E-02
4.6440E-03,1.15820E+00,8.21953E-02
4.6480E-03,1.19805E+00,8.54141E-02
4.6520E-03,1.24023E+00,8.93359E-02
4.6560E-03,1.26914E+00,9.18672E-02
4.6600E-03,1.31211E+00,9.54141E-02
4.6640E-03,1.35117E+00,9.85547E-02
4.6680E-03,1.38867E+00,1.02008E-01
4.6720E-03,1.42930E+00,1.05102E-01
4.6760E-03,1.46367E+00,1.08430E-01
4.6800E-03,1.50273E+00,1.12477E-01
4.6840E-03,1.56445E+00,1.16602E-01
4.6880E-03,1.61758E+00,1.20492E-01
4.6920E-03,1.65977E+00,1.24461E-01
4.6960E-03,1.70820E+00,1.28336E-01
4.7000E-03,1.76602E+00,1.32695E-01
4.7040E-03,1.80117E+00,1.36102E-01
4.7080E-03,1.83477E+00,1.38930E-01
4.7120E-03,1.88242E+00,1.43430E-01
4.7160E-03,1.93555E+00,1.47289E-01
4.7200E-03,1.97461E+00,1.50680E-01
4.7240E-03,2.03164E+00,1.55492E-01
4.7280E-03,2.08320E+00,1.59242E-01
4.7320E-03,2.12305E+00,1.62852E-01
4.7360E-03,2.17070E+00,1.66883E-01
4.7400E-03,2.22852E+00,1.71383E-01
4.7440E-03,2.27070E+00,1.74242E-01
4.7480E-03,2.30742E+00,1.77680E-01
4.7520E-03,2.35742E+00,1.82320E-01
4.7560E-03,2.41602E+00,1.86852E-01
4.7600E-03,2.46992E+00,1.91164E-01
4.7640E-03,2.51836E+00,1.94695E-01
4.7680E-03,2.57070E+00,1.98773E-01
4.7720E-03,2.63398E+00,2.02867E-01
4.7760E-03,2.68867E+00,2.06914E-01
4.7800E-03,2.73555E+00,2.10664E-01
4.7840E-03,2.79883E+00,2.14867E-01
4.7880E-03,2.84336E+00,2.17992E-01
4.7920E-03,2.89180E+00,2.20945E-01
4.7960E-03,2.93711E+00,2.24289E-01
4.8000E-03,2.97070E+00,2.27461E-01
4.8040E-03,3.01445E+00,2.31039E-01
4.8080E-03,3.06602E+00,2.34445E-01
4.8120E-03,3.11523E+00,2.38695E-01
4.8160E-03,3.16680E+00,2.41758E-01
4.8200E-03,3.20117E+00,2.44539E-01
4.8240E-03,3.25820E+00,2.47617E-01
4.8280E-03,3.29961E+00,2.50602E-01
4.8320E-03,3.34648E+00,2.54570E-01
4.8360E-03,3.38633E+00,2.58195E-01
4.8400E-03,3.44492E+00,2.61711E-01
4.8440E-03,3.49102E+00,2.64008E-01
4.8480E-03,3.52148E+00,2.66789E-01
4.8520E-03,3.54102E+00,2.67914E-01
4.8560E-03,3.57930E+00,2.69930E-01
4.8600E-03,3.62852E+00,2.72289E-01
4.8640E-03,3.66133E+00,2.74664E-01
4.8680E-03,3.70273E+00,2.77086E-01
4.8720E-03,3.74180E+00,2.79695E-01
4.8760E-03,3.78398E+00,2.81680E-01
4.8800E-03,3.80273E+00,2.82867E-01
4.8840E-03,3.86211E+00,2.85664E-01
4.8880E-03,3.90430E+00,2.87242E-01
4.8920E-03,3.92227E+00,2.89102E-01
4.8960E-03,3.95508E+00,2.90398E-01
4.9000E-03,3.98555E+00,2.91508E-01
4.9040E-03,4.03555E+00,2.93117E-01
4.9080E-03,4.06758E+00,2.94648E-01
4.9120E-03,4.09336E+00,2.96336E-01
4.9160E-03,4.11836E+00,2.97211E-01
4.9200E-03,4.13320E+00,2.97352E-01
4.9240E-03,4.14648E+00,2.98180E-01
4.9280E-03,4.17539E+00,2.98945E-01
4.9320E-03,4.20664E+00,2.99805E-01
4.9360E-03,4.23164E+00,3.00523E-01
4.9400E-03,4.24258E+00,3.00570E-01
4.9440E-03,4.27461E+00,3.01477E-01
4.9480E-03,4.29336E+00,3.00477E-01
4.9520E-03,4.30586E+00,3.00977E-01
4.9560E-03,4.32070E+00,3.00695E-01
4.9600E-03,4.32930E+00,3.00305E-01
4.9640E-03,4.35117E+00,2.99867E-01
4.9680E-03,4.35977E+00,2.99711E-01
4.9720E-03,4.36914E+00,2.99336E-01
4.9760E-03,4.38789E+00,2.98727E-01
4.9800E-03,4.40352E+00,2.98117E-01
4.9840E-03,4.40977E+00,2.97648E-01
4.9880E-03,4.43398E+00,2.97602E-01
4.9920E-03,4.43867E+00,2.96148E-01
4.9960E-03,4.44727E+00,2.95211E-01
5.0000E-03,4.45664E+00,2.94508E-01
5.0040E-03,4.45664E+00,2.93336E-01
5.0080E-03,4.45352E+00,2.91758E-01
5.0120E-03,4.45352E+00,2.90352E-01
5.0160E-03,4.44102E+00,2.88414E-01
5.0200E-03,4.44883E+00,2.85867E-01
5.0240E-03,4.44570E+00,2.84148E-01
5.0280E-03,4.43164E+00,2.82352E-01
5.0320E-03,4.43164E+00,2.80070E-01
5.0360E-03,4.42695E+00,2.78508E-01
5.0400E-03,4.42773E+00,2.76883E-01
5.0440E-03,4.41211E+00,2.74727E-01
5.0480E-03,4.40430E+00,2.71164E-01
5.0520E-03,4.38320E+00,2.68602E-01
5.0560E-03,4.36133E+00,2.66117E-01
5.0600E-03,4.36367E+00,2.63773E-01
5.0640E-03,4.34570E+00,2.61211E-01
5.0680E-03,4.33477E+00,2.58680E-01
5.0720E-03,4.31289E+00,2.55289E-01
5.0760E-03,4.29648E+00,2.52273E-01
5.0800E-03,4.26914E+00,2.48508E-01
5.0840E-03,4.24258E+00,2.46117E-01
5.0880E-03,4.23164E+00,2.43320E-01
5.0920E-03,4.19883E+00,2.39945E-01
5.0960E-03,4.18008E+00,2.37164E-01
5.1000E-03,4.15742E+00,2.33867E-01
5.1040E-03,4.13633E+00,2.30023E-01
5.1080E-03,4.10977E+00,2.26383E-01
5.1120E-03,4.08945E+00,2.23148E-01
5.1160E-03,4.06914E+00,2.20711E-01
5.1200E-03,4.03945E+00,2.16930E-01
5.1240E-03,3.99883E+00,2.12805E-01
5.1280E-03,3.96914E+00,2.09055E-01
5.1320E-03,3.92852E+00,2.04227E-01
5.1360E-03,3.89180E+00,2.02023E-01
5.1400E-03,3.86523E+00,1.98742E-01
5.1440E-03,3.82383E+00,1.95383E-01
5.1480E-03,3.77383E+00,1.91148E-01
5.1520E-03,3.73789E+00,1.87320E-01
5.1560E-03,3.71289E+00,1.82977E-01
5.1600E-03,3.67148E+00,1.79414E-01
5.1640E-03,3.63711E+00,1.75633E-01
5.1680E-03,3.58945E+00,1.72055E-01
5.1720E-03,3.54727E+00,1.68180E-01
5.1760E-03,3.51055E+00,1.64289E-01
5.1800E-03,3.47227E+00,1.60945E-01
5.1840E-03,3.43164E+00,1.56805E-01
5.1880E-03,3.38242E+00,1.53320E-01
5.1920E-03,3.34180E+00,1.48555E-01
5.1960E-03,3.30195E+00,1.45133E-01
5.2000E-03,3.27383E+00,1.42008E-01
5.2040E-03,3.22070E+00,1.37539E-01
5.2080E-03,3.16523E+00,1.33711E-01
5.2120E-03,3.11992E+00,1.29430E-01
5.2160E-03,3.06680E+00,1.25539E-01
5.2200E-03,3.02461E+00,1.21742E-01
5.2240E-03,2.96914E+00,1.17930E-01
5.2280E-03,2.92227E+00,1.14695E-01
5.2320E-03,2.88633E+00,1.10523E-01
5.2360E-03,2.83086E+00,1.07242E-01
5.2400E-03,2.78945E+00,1.04195E-01
5.2440E-03,2.73555E+00,1.00773E-01
5.2480E-03,2.67305E+00,9.61797E-02
5.2520E-03,2.61055E+00,9.31797E-02
5.2560E-03,2.55273E+00,9.03047E-02
5.2600E-03,2.49336E+00,8.71172E-02
5.2640E-03,2.45742E+00,8.36797E-02
5.2680E-03,2.41133E+00,8.01484E-02
5.2720E-03,2.36055E+00,7.71641E-02
5.2760E-03,2.31602E+00,7.41172E-02
5.2800E-03,2.25273E+00,7.05547E-02
5.2840E-03,2.20352E+00,6.82109E-02
5.2880E-03,2.16055E+00,6.49766E-02
5.2920E-03,2.11289E+00,6.20859E-02
5.2960E-03,2.05898E+00,5.90234E-02
5.3000E-03,2.01289E+00,5.68516E-02
5.3040E-03,1.97148E+00,5.38672E-02
5.3080E-03,1.91445E+00,5.12109E-02
5.3120E-03,1.87148E+00,4.84453E-02
5.3160E-03,1.82852E+00,4.61172E-02
5.3200E-03,1.77695E+00,4.42734E-02
5.3240E-03,1.72930E+00,4.22109E-02
5.3280E-03,1.67695E+00,3.98047E-02
5.3320E-03,1.63555E+00,3.75234E-02
5.3360E-03,1.58164E+00,3.43984E-02
5.3400E-03,1.53867E+00,3.22734E-02
5.3440E-03,1.48711E+00,3.02266E-02
5.3480E-03,1.43164E+00,2.79922E-02
5.3520E-03,1.39023E+00,2.70078E-02
5.3560E-03,1.37383E+00,2.51172E-02
5.3600E-03,1.32461E+00,2.29141E-02
5.3640E-03,1.28164E+00,2.13203E-02
5.3680E-03,1.24336E+00,1.98828E-02
5.3720E-03,1.20664E+00,1.85391E-02
5.3760E-03,1.16445E+00,1.71797E-02
5.3800E-03,1.12852E+00,1.61328E-02
5.3840E-03,1.08633E+00,1.45234E-02
5.3880E-03,1.04102E+00,1.25234E-02
5.3920E-03,1.00742E+00,1.08359E-02
5.3960E-03,9.78516E-01,9.60156E-03
5.4000E-03,9.40234E-01,8.69531E-03
5.4040E-03,8.82422E-01,7.64844E-03
5.4080E-03,8.39453E-01,6.69531E-03
5.4120E-03,8.08203E-01,5.41406E-03
5.4160E-03,7.83984E-01,4.71094E-03
5.4200E-03,7.56641E-01,3.52344E-03
5.4240E-03,7.19141E-01,2.21094E-03
5.4280E-03,6.68359E-01,1.47656E-03
5.4320E-03,6.26953E-01,4.14063E-04
5.4360E-03,6.06641E-01,-2.89062E-04
5.4400E-03,5.86328E-01,-1.77344E-03
5.4440E-03,5.55859E-01,-2.11719E-03
5.4480E-03,5.28516E-01,-1.64844E-03
