[s],CH3[V]
2.6770E-04,-2.17578E-03
2.6780E-04,-2.35547E-03
2.6790E-04,-2.42578E-03
2.6800E-04,-2.44922E-03
2.6810E-04,-2.58984E-03
2.6820E-04,-2.64453E-03
2.6830E-04,-2.73047E-03
2.6840E-04,-2.80859E-03
2.6850E-04,-2.94922E-03
2.6860E-04,-2.88672E-03
2.6870E-04,-2.96484E-03
2.6880E-04,-3.22266E-03
2.6890E-04,-2.88672E-03
2.6900E-04,-3.15234E-03
2.6910E-04,-3.48828E-03
2.6920E-04,-3.33203E-03
2.6930E-04,-3.20703E-03
2.6940E-04,-3.54297E-03
2.6950E-04,-3.61328E-03
2.6960E-04,-3.47266E-03
2.6970E-04,-3.44141E-03
2.6980E-04,-3.50391E-03
2.6990E-04,-3.50391E-03
2.7000E-04,-3.51172E-03
2.7010E-04,-3.41797E-03
2.7020E-04,-3.10547E-03
2.7030E-04,-3.19141E-03
2.7040E-04,-3.17578E-03
2.7050E-04,-3.12109E-03
2.7060E-04,-2.94922E-03
2.7070E-04,-3.01172E-03
2.7080E-04,-2.87109E-03
2.7090E-04,-2.83203E-03
2.7100E-04,-2.73047E-03
2.7110E-04,-2.60547E-03
2.7120E-04,-2.69141E-03
2.7130E-04,-2.70703E-03
2.7140E-04,-2.50391E-03
2.7150E-04,-2.26953E-03
2.7160E-04,-2.19922E-03
2.7170E-04,-2.12891E-03
2.7180E-04,-2.10547E-03
2.7190E-04,-1.82422E-03
2.7200E-04,-1.75391E-03
2.7210E-04,-1.77734E-03
2.7220E-04,-1.42578E-03
2.7230E-04,-1.51172E-03
2.7240E-04,-1.29297E-03
2.7250E-04,-1.19141E-03
2.7260E-04,-1.12109E-03
2.7270E-04,-1.02734E-03
2.7280E-04,-8.00781E-04
2.7290E-04,-7.69531E-04
2.7300E-04,-9.10156E-04
2.7310E-04,-6.28906E-04
2.7320E-04,-6.99219E-04
2.7330E-04,-7.30469E-04
2.7340E-04,-8.08594E-04
2.7350E-04,-6.91406E-04
2.7360E-04,-5.19531E-04
2.7370E-04,-4.10156E-04
2.7380E-04,-4.57031E-04
2.7390E-04,-4.49219E-04
2.7400E-04,-1.91406E-04
2.7410E-04,-2.14844E-04
2.7420E-04,1.95312E-05
2.7430E-04,1.91406E-04
2.7440E-04,1.91406E-04
2.7450E-04,3.86719E-04
2.7460E-04,3.63281E-04
2.7470E-04,4.33594E-04
2.7480E-04,5.66406E-04
2.7490E-04,5.58594E-04
2.7500E-04,7.46094E-04
2.7510E-04,8.78906E-04
2.7520E-04,1.12891E-03
2.7530E-04,1.13672E-03
2.7540E-04,1.20703E-03
2.7550E-04,1.38672E-03
2.7560E-04,1.51172E-03
2.7570E-04,1.66797E-03
2.7580E-04,1.76953E-03
2.7590E-04,1.83984E-03
2.7600E-04,2.01172E-03
2.7610E-04,2.23828E-03
2.7620E-04,2.36328E-03
2.7630E-04,2.33203E-03
2.7640E-04,2.30078E-03
2.7650E-04,2.49609E-03
2.7660E-04,2.30078E-03
2.7670E-04,2.73047E-03
2.7680E-04,2.56641E-03
2.7690E-04,2.82422E-03
2.7700E-04,2.73047E-03
2.7710E-04,2.65234E-03
2.7720E-04,2.78516E-03
2.7730E-04,2.68359E-03
2.7740E-04,2.93359E-03
2.7750E-04,2.77734E-03
2.7760E-04,2.77734E-03
2.7770E-04,2.91797E-03
2.7780E-04,3.07422E-03
2.7790E-04,3.22266E-03
2.7800E-04,3.28516E-03
2.7810E-04,3.26172E-03
2.7820E-04,3.14453E-03
2.7830E-04,3.11328E-03
2.7840E-04,3.18359E-03
2.7850E-04,3.23828E-03
2.7860E-04,3.08203E-03
2.7870E-04,2.98828E-03
2.7880E-04,3.14453E-03
2.7890E-04,3.15234E-03
2.7900E-04,3.24609E-03
2.7910E-04,3.15234E-03
2.7920E-04,2.96484E-03
2.7930E-04,2.87109E-03
2.7940E-04,3.01172E-03
2.7950E-04,2.97266E-03
2.7960E-04,2.75391E-03
2.7970E-04,2.92578E-03
2.7980E-04,2.96484E-03
2.7990E-04,2.92578E-03
2.8000E-04,2.61328E-03
2.8010E-04,2.86328E-03
2.8020E-04,2.60547E-03
2.8030E-04,2.48047E-03
2.8040E-04,2.48047E-03
2.8050E-04,2.30078E-03
2.8060E-04,2.09766E-03
2.8070E-04,2.28516E-03
2.8080E-04,1.73828E-03
2.8090E-04,1.73047E-03
2.8100E-04,2.07422E-03
2.8110E-04,1.46484E-03
2.8120E-04,1.69922E-03
2.8130E-04,1.48047E-03
2.8140E-04,1.20703E-03
2.8150E-04,1.32422E-03
2.8160E-04,1.13672E-03
2.8170E-04,8.78906E-04
2.8180E-04,9.88281E-04
2.8190E-04,6.75781E-04
2.8200E-04,6.44531E-04
2.8210E-04,5.42969E-04
2.8220E-04,2.14844E-04
2.8230E-04,2.07031E-04
2.8240E-04,1.21094E-04
2.8250E-04,-6.64063E-05
2.8260E-04,-4.49219E-04
2.8270E-04,-3.47656E-04
2.8280E-04,-6.36719E-04
2.8290E-04,-6.36719E-04
2.8300E-04,-1.12109E-03
2.8310E-04,-1.05078E-03
2.8320E-04,-1.30859E-03
2.8330E-04,-1.68359E-03
2.8340E-04,-1.81641E-03
2.8350E-04,-1.58203E-03
2.8360E-04,-1.77734E-03
2.8370E-04,-2.06641E-03
2.8380E-04,-2.08203E-03
2.8390E-04,-2.24609E-03
2.8400E-04,-2.60547E-03
2.8410E-04,-2.63672E-03
2.8420E-04,-2.73047E-03
2.8430E-04,-2.78516E-03
2.8440E-04,-2.80078E-03
2.8450E-04,-2.91797E-03
2.8460E-04,-2.81641E-03
2.8470E-04,-3.17578E-03
2.8480E-04,-3.01172E-03
2.8490E-04,-2.85547E-03
2.8500E-04,-3.17578E-03
2.8510E-04,-3.26953E-03
2.8520E-04,-3.30859E-03
2.8530E-04,-3.19922E-03
2.8540E-04,-3.40234E-03
2.8550E-04,-3.26953E-03
2.8560E-04,-3.12891E-03
2.8570E-04,-3.44141E-03
2.8580E-04,-3.24609E-03
2.8590E-04,-3.40234E-03
2.8600E-04,-3.48828E-03
2.8610E-04,-3.61328E-03
2.8620E-04,-3.44141E-03
2.8630E-04,-3.58984E-03
2.8640E-04,-3.68359E-03
2.8650E-04,-3.73828E-03
2.8660E-04,-3.71484E-03
2.8670E-04,-3.83203E-03
2.8680E-04,-3.98047E-03
2.8690E-04,-3.94922E-03
2.8700E-04,-4.05078E-03
2.8710E-04,-3.75391E-03
2.8720E-04,-4.04297E-03
2.8730E-04,-4.18359E-03
2.8740E-04,-3.97266E-03
2.8750E-04,-4.16016E-03
2.8760E-04,-4.05078E-03
2.8770E-04,-4.16016E-03
2.8780E-04,-3.98047E-03
2.8790E-04,-4.03516E-03
2.8800E-04,-4.14453E-03
2.8810E-04,-3.87891E-03
2.8820E-04,-3.79297E-03
2.8830E-04,-3.94922E-03
2.8840E-04,-3.98047E-03
2.8850E-04,-3.85547E-03
2.8860E-04,-3.91016E-03
2.8870E-04,-3.76172E-03
2.8880E-04,-3.78516E-03
2.8890E-04,-3.76953E-03
2.8900E-04,-3.68359E-03
2.8910E-04,-3.57422E-03
2.8920E-04,-3.59766E-03
2.8930E-04,-3.51953E-03
2.8940E-04,-3.57422E-03
2.8950E-04,-3.43359E-03
2.8960E-04,-3.37109E-03
2.8970E-04,-3.48047E-03
2.8980E-04,-3.45703E-03
2.8990E-04,-3.33203E-03
2.9000E-04,-3.24609E-03
2.9010E-04,-3.08203E-03
2.9020E-04,-3.16016E-03
2.9030E-04,-3.05078E-03
2.9040E-04,-2.85547E-03
2.9050E-04,-2.91016E-03
2.9060E-04,-3.05859E-03
2.9070E-04,-2.88672E-03
2.9080E-04,-2.84766E-03
2.9090E-04,-2.59766E-03
2.9100E-04,-2.64453E-03
2.9110E-04,-2.43359E-03
2.9120E-04,-2.36328E-03
2.9130E-04,-2.28516E-03
2.9140E-04,-2.25391E-03
2.9150E-04,-1.98828E-03
2.9160E-04,-1.92578E-03
2.9170E-04,-1.99609E-03
2.9180E-04,-1.86328E-03
2.9190E-04,-1.57422E-03
2.9200E-04,-1.65234E-03
2.9210E-04,-1.46484E-03
2.9220E-04,-1.23047E-03
2.9230E-04,-1.22266E-03
2.9240E-04,-1.12109E-03
2.9250E-04,-1.01172E-03
2.9260E-04,-8.78906E-04
2.9270E-04,-9.17969E-04
2.9280E-04,-6.13281E-04
2.9290E-04,-4.57031E-04
2.9300E-04,-5.11719E-04
2.9310E-04,-2.85156E-04
2.9320E-04,-2.14844E-04
2.9330E-04,2.77344E-04
2.9340E-04,1.52344E-04
2.9350E-04,2.61719E-04
2.9360E-04,1.21094E-04
2.9370E-04,5.27344E-04
2.9380E-04,5.74219E-04
2.9390E-04,5.35156E-04
2.9400E-04,9.80469E-04
2.9410E-04,9.10156E-04
2.9420E-04,1.10547E-03
2.9430E-04,1.23047E-03
2.9440E-04,1.31641E-03
2.9450E-04,1.52734E-03
2.9460E-04,1.73828E-03
2.9470E-04,1.37891E-03
2.9480E-04,1.83203E-03
2.9490E-04,1.97266E-03
2.9500E-04,1.97266E-03
2.9510E-04,2.19922E-03
2.9520E-04,2.25391E-03
2.9530E-04,2.36328E-03
2.9540E-04,2.62109E-03
2.9550E-04,2.51953E-03
2.9560E-04,2.72266E-03
2.9570E-04,2.78516E-03
2.9580E-04,2.99609E-03
2.9590E-04,3.09766E-03
2.9600E-04,2.90234E-03
2.9610E-04,3.17578E-03
2.9620E-04,3.52734E-03
2.9630E-04,3.43359E-03
2.9640E-04,3.61328E-03
2.9650E-04,3.47266E-03
2.9660E-04,3.82422E-03
2.9670E-04,3.66016E-03
2.9680E-04,3.87109E-03
2.9690E-04,3.94922E-03
2.9700E-04,4.01953E-03
2.9710E-04,3.96484E-03
2.9720E-04,3.92578E-03
2.9730E-04,3.87891E-03
2.9740E-04,3.92578E-03
2.9750E-04,4.23047E-03
2.9760E-04,4.19141E-03
2.9770E-04,4.01953E-03
2.9780E-04,3.96484E-03
2.9790E-04,3.91797E-03
2.9800E-04,3.74609E-03
2.9810E-04,3.67578E-03
2.9820E-04,3.62891E-03
2.9830E-04,3.45703E-03
2.9840E-04,3.47266E-03
2.9850E-04,3.50391E-03
2.9860E-04,3.19922E-03
2.9870E-04,3.48828E-03
2.9880E-04,2.98828E-03
2.9890E-04,3.06641E-03
2.9900E-04,2.84766E-03
2.9910E-04,2.96484E-03
2.9920E-04,2.91797E-03
2.9930E-04,2.76172E-03
2.9940E-04,2.62109E-03
2.9950E-04,2.26172E-03
2.9960E-04,2.16797E-03
2.9970E-04,2.07422E-03
2.9980E-04,1.76953E-03
2.9990E-04,1.69922E-03
3.0000E-04,1.58203E-03
3.0010E-04,1.45703E-03
3.0020E-04,1.16016E-03
3.0030E-04,9.49219E-04
3.0040E-04,8.16406E-04
3.0050E-04,6.36719E-04
3.0060E-04,5.74219E-04
3.0070E-04,3.86719E-04
3.0080E-04,1.75781E-04
3.0090E-04,1.91406E-04
3.0100E-04,-5.07813E-05
3.0110E-04,-2.77344E-04
3.0120E-04,-3.32031E-04
3.0130E-04,-5.66406E-04
3.0140E-04,-6.52344E-04
3.0150E-04,-6.36719E-04
3.0160E-04,-9.17969E-04
3.0170E-04,-1.08203E-03
3.0180E-04,-9.02344E-04
3.0190E-04,-1.19141E-03
3.0200E-04,-1.23047E-03
3.0210E-04,-1.26172E-03
3.0220E-04,-1.55078E-03
3.0230E-04,-1.49609E-03
3.0240E-04,-1.67578E-03
3.0250E-04,-1.80078E-03
3.0260E-04,-1.80078E-03
3.0270E-04,-1.99609E-03
3.0280E-04,-1.78516E-03
3.0290E-04,-2.31641E-03
3.0300E-04,-2.12891E-03
3.0310E-04,-2.43359E-03
3.0320E-04,-2.66016E-03
3.0330E-04,-2.53516E-03
3.0340E-04,-2.73047E-03
3.0350E-04,-2.80078E-03
3.0360E-04,-2.87891E-03
3.0370E-04,-2.74609E-03
3.0380E-04,-3.12891E-03
3.0390E-04,-3.31641E-03
3.0400E-04,-3.41797E-03
3.0410E-04,-3.52734E-03
3.0420E-04,-3.58984E-03
3.0430E-04,-3.68359E-03
3.0440E-04,-3.72266E-03
3.0450E-04,-3.96484E-03
3.0460E-04,-4.03516E-03
3.0470E-04,-4.33203E-03
3.0480E-04,-4.43359E-03
3.0490E-04,-4.29297E-03
3.0500E-04,-4.45703E-03
3.0510E-04,-4.77734E-03
3.0520E-04,-4.95703E-03
3.0530E-04,-5.06641E-03
3.0540E-04,-5.26953E-03
3.0550E-04,-5.14453E-03
3.0560E-04,-5.31641E-03
3.0570E-04,-5.39453E-03
3.0580E-04,-5.46484E-03
3.0590E-04,-5.59766E-03
3.0600E-04,-5.87109E-03
3.0610E-04,-5.81641E-03
3.0620E-04,-5.77734E-03
3.0630E-04,-6.01172E-03
3.0640E-04,-5.73047E-03
3.0650E-04,-6.16016E-03
3.0660E-04,-5.97266E-03
3.0670E-04,-6.05859E-03
3.0680E-04,-5.98047E-03
3.0690E-04,-6.30859E-03
3.0700E-04,-6.12891E-03
3.0710E-04,-5.98828E-03
3.0720E-04,-6.02734E-03
3.0730E-04,-6.01172E-03
3.0740E-04,-5.84766E-03
3.0750E-04,-5.83984E-03
3.0760E-04,-5.73047E-03
3.0770E-04,-5.65234E-03
3.0780E-04,-5.73828E-03
3.0790E-04,-5.80078E-03
3.0800E-04,-5.58203E-03
3.0810E-04,-5.45703E-03
3.0820E-04,-5.25391E-03
3.0830E-04,-5.14453E-03
3.0840E-04,-5.02734E-03
3.0850E-04,-5.16016E-03
3.0860E-04,-4.68359E-03
3.0870E-04,-4.85547E-03
3.0880E-04,-4.85547E-03
3.0890E-04,-4.31641E-03
3.0900E-04,-4.29297E-03
3.0910E-04,-4.11328E-03
3.0920E-04,-4.18359E-03
3.0930E-04,-3.97266E-03
3.0940E-04,-3.73828E-03
3.0950E-04,-3.38672E-03
3.0960E-04,-3.47266E-03
3.0970E-04,-3.08984E-03
3.0980E-04,-3.05078E-03
3.0990E-04,-2.87109E-03
3.1000E-04,-2.71484E-03
3.1010E-04,-2.62109E-03
3.1020E-04,-2.33984E-03
3.1030E-04,-2.35547E-03
3.1040E-04,-2.11328E-03
3.1050E-04,-2.13672E-03
3.1060E-04,-1.95703E-03
3.1070E-04,-1.93359E-03
3.1080E-04,-1.63672E-03
3.1090E-04,-1.58984E-03
3.1100E-04,-1.29297E-03
3.1110E-04,-1.33203E-03
3.1120E-04,-1.12891E-03
3.1130E-04,-1.05078E-03
3.1140E-04,-5.11719E-04
3.1150E-04,-9.41406E-04
3.1160E-04,-1.28906E-04
3.1170E-04,3.51562E-05
3.1180E-04,1.83594E-04
3.1190E-04,5.58594E-04
3.1200E-04,8.47656E-04
3.1210E-04,7.53906E-04
3.1220E-04,1.12891E-03
3.1230E-04,1.51172E-03
3.1240E-04,1.62109E-03
3.1250E-04,1.91797E-03
3.1260E-04,2.23828E-03
3.1270E-04,2.30859E-03
3.1280E-04,2.84766E-03
3.1290E-04,2.85547E-03
3.1300E-04,2.88672E-03
3.1310E-04,3.27734E-03
3.1320E-04,3.50391E-03
3.1330E-04,3.54297E-03
3.1340E-04,3.69922E-03
3.1350E-04,3.87109E-03
3.1360E-04,4.02734E-03
3.1370E-04,3.95703E-03
3.1380E-04,4.12109E-03
3.1390E-04,4.48828E-03
3.1400E-04,4.48047E-03
3.1410E-04,4.33984E-03
3.1420E-04,4.76953E-03
3.1430E-04,4.68359E-03
3.1440E-04,4.90234E-03
3.1450E-04,5.03516E-03
3.1460E-04,5.26172E-03
3.1470E-04,5.11328E-03
3.1480E-04,5.33984E-03
3.1490E-04,5.60547E-03
3.1500E-04,5.35547E-03
3.1510E-04,5.37109E-03
3.1520E-04,5.39453E-03
3.1530E-04,5.35547E-03
3.1540E-04,5.60547E-03
3.1550E-04,5.51172E-03
3.1560E-04,5.42578E-03
3.1570E-04,5.48047E-03
3.1580E-04,5.80859E-03
3.1590E-04,5.77734E-03
3.1600E-04,5.82422E-03
3.1610E-04,5.76172E-03
3.1620E-04,5.62109E-03
3.1630E-04,5.78516E-03
3.1640E-04,5.85547E-03
3.1650E-04,6.07422E-03
3.1660E-04,5.88672E-03
3.1670E-04,6.12891E-03
3.1680E-04,6.31641E-03
3.1690E-04,5.68359E-03
3.1700E-04,5.95703E-03
3.1710E-04,5.83203E-03
3.1720E-04,6.04297E-03
3.1730E-04,5.90234E-03
3.1740E-04,5.80859E-03
3.1750E-04,5.52734E-03
3.1760E-04,5.46484E-03
3.1770E-04,5.49609E-03
3.1780E-04,5.18359E-03
3.1790E-04,5.08203E-03
3.1800E-04,5.01172E-03
3.1810E-04,4.73828E-03
3.1820E-04,4.68359E-03
3.1830E-04,4.44922E-03
3.1840E-04,4.20703E-03
3.1850E-04,3.91016E-03
3.1860E-04,3.81641E-03
3.1870E-04,3.84766E-03
3.1880E-04,3.66016E-03
3.1890E-04,3.28516E-03
3.1900E-04,3.15234E-03
3.1910E-04,3.12891E-03
3.1920E-04,2.89453E-03
3.1930E-04,2.76172E-03
3.1940E-04,2.56641E-03
3.1950E-04,2.21484E-03
3.1960E-04,2.30859E-03
3.1970E-04,2.22266E-03
3.1980E-04,2.26953E-03
3.1990E-04,2.05078E-03
3.2000E-04,2.01172E-03
3.2010E-04,1.77734E-03
3.2020E-04,1.66797E-03
3.2030E-04,1.55078E-03
3.2040E-04,1.19922E-03
3.2050E-04,1.49609E-03
3.2060E-04,1.09766E-03
3.2070E-04,1.14453E-03
3.2080E-04,9.17969E-04
3.2090E-04,5.97656E-04
3.2100E-04,4.33594E-04
3.2110E-04,3.16406E-04
3.2120E-04,2.85156E-04
3.2130E-04,-1.36719E-04
3.2140E-04,-1.99219E-04
3.2150E-04,-6.60156E-04
3.2160E-04,-6.36719E-04
3.2170E-04,-8.78906E-04
3.2180E-04,-1.16016E-03
3.2190E-04,-1.21484E-03
3.2200E-04,-1.47266E-03
3.2210E-04,-1.63672E-03
3.2220E-04,-1.60547E-03
3.2230E-04,-1.86328E-03
3.2240E-04,-2.08203E-03
3.2250E-04,-2.15234E-03
3.2260E-04,-2.44922E-03
3.2270E-04,-2.23828E-03
3.2280E-04,-2.24609E-03
3.2290E-04,-2.62891E-03
3.2300E-04,-2.42578E-03
3.2310E-04,-2.55859E-03
3.2320E-04,-2.76953E-03
3.2330E-04,-2.80859E-03
3.2340E-04,-2.85547E-03
3.2350E-04,-2.85547E-03
3.2360E-04,-2.95703E-03
3.2370E-04,-3.02734E-03
3.2380E-04,-3.13672E-03
3.2390E-04,-3.22266E-03
3.2400E-04,-3.26953E-03
3.2410E-04,-3.23828E-03
3.2420E-04,-3.06641E-03
3.2430E-04,-3.31641E-03
3.2440E-04,-3.43359E-03
3.2450E-04,-3.34766E-03
3.2460E-04,-3.34766E-03
3.2470E-04,-3.37891E-03
3.2480E-04,-3.59766E-03
3.2490E-04,-3.58203E-03
3.2500E-04,-3.50391E-03
3.2510E-04,-3.37109E-03
3.2520E-04,-3.66797E-03
3.2530E-04,-3.44922E-03
3.2540E-04,-3.48047E-03
3.2550E-04,-3.48828E-03
3.2560E-04,-3.72266E-03
3.2570E-04,-3.69141E-03
3.2580E-04,-3.82422E-03
3.2590E-04,-3.58984E-03
3.2600E-04,-3.57422E-03
3.2610E-04,-3.62891E-03
3.2620E-04,-3.47266E-03
3.2630E-04,-3.58203E-03
3.2640E-04,-3.52734E-03
3.2650E-04,-3.62891E-03
3.2660E-04,-3.65234E-03
3.2670E-04,-3.55859E-03
3.2680E-04,-3.62891E-03
3.2690E-04,-3.61328E-03
3.2700E-04,-3.41016E-03
3.2710E-04,-3.54297E-03
3.2720E-04,-3.47266E-03
3.2730E-04,-3.29297E-03
3.2740E-04,-3.26172E-03
3.2750E-04,-3.34766E-03
3.2760E-04,-3.31641E-03
3.2770E-04,-3.33984E-03
3.2780E-04,-3.27734E-03
3.2790E-04,-3.33203E-03
3.2800E-04,-3.41016E-03
3.2810E-04,-3.10547E-03
3.2820E-04,-3.17578E-03
3.2830E-04,-3.16016E-03
3.2840E-04,-3.05078E-03
3.2850E-04,-2.90234E-03
3.2860E-04,-2.94922E-03
3.2870E-04,-2.98828E-03
3.2880E-04,-2.84766E-03
3.2890E-04,-2.88672E-03
3.2900E-04,-2.96484E-03
3.2910E-04,-2.76953E-03
3.2920E-04,-2.55078E-03
3.2930E-04,-2.49609E-03
3.2940E-04,-2.48047E-03
3.2950E-04,-2.48828E-03
3.2960E-04,-2.48828E-03
3.2970E-04,-2.26953E-03
3.2980E-04,-2.42578E-03
3.2990E-04,-2.39453E-03
3.3000E-04,-2.53516E-03
3.3010E-04,-2.21484E-03
3.3020E-04,-2.32422E-03
3.3030E-04,-2.16797E-03
3.3040E-04,-2.09766E-03
3.3050E-04,-2.08203E-03
3.3060E-04,-1.98828E-03
3.3070E-04,-1.99609E-03
3.3080E-04,-1.69141E-03
3.3090E-04,-1.87109E-03
3.3100E-04,-1.89453E-03
3.3110E-04,-1.69141E-03
3.3120E-04,-1.55078E-03
3.3130E-04,-1.35547E-03
3.3140E-04,-1.29297E-03
3.3150E-04,-1.42578E-03
3.3160E-04,-1.29297E-03
3.3170E-04,-1.23828E-03
3.3180E-04,-1.14453E-03
3.3190E-04,-1.01953E-03
3.3200E-04,-9.49219E-04
3.3210E-04,-8.47656E-04
3.3220E-04,-7.77344E-04
3.3230E-04,-8.63281E-04
3.3240E-04,-7.38281E-04
3.3250E-04,-6.99219E-04
3.3260E-04,-5.42969E-04
3.3270E-04,-4.57031E-04
3.3280E-04,-2.69531E-04
3.3290E-04,-1.28906E-04
3.3300E-04,3.51562E-05
3.3310E-04,-7.42188E-05
3.3320E-04,2.77344E-04
3.3330E-04,4.96094E-04
3.3340E-04,7.22656E-04
3.3350E-04,8.55469E-04
3.3360E-04,8.39844E-04
3.3370E-04,1.28516E-03
3.3380E-04,1.07422E-03
3.3390E-04,1.34766E-03
3.3400E-04,1.62891E-03
3.3410E-04,1.33984E-03
3.3420E-04,1.83203E-03
3.3430E-04,1.90234E-03
3.3440E-04,2.11328E-03
3.3450E-04,2.15234E-03
3.3460E-04,2.26172E-03
3.3470E-04,2.62109E-03
3.3480E-04,2.53516E-03
3.3490E-04,2.47266E-03
3.3500E-04,2.79297E-03
3.3510E-04,2.80078E-03
3.3520E-04,2.84766E-03
3.3530E-04,3.11328E-03
3.3540E-04,3.01172E-03
3.3550E-04,2.90234E-03
3.3560E-04,2.91797E-03
3.3570E-04,2.91797E-03
3.3580E-04,2.84766E-03
3.3590E-04,2.95703E-03
3.3600E-04,3.13672E-03
3.3610E-04,3.03516E-03
3.3620E-04,3.01172E-03
3.3630E-04,2.86328E-03
3.3640E-04,2.93359E-03
3.3650E-04,2.98828E-03
3.3660E-04,2.94141E-03
3.3670E-04,2.89453E-03
3.3680E-04,2.95703E-03
3.3690E-04,3.11328E-03
3.3700E-04,2.64453E-03
3.3710E-04,2.99609E-03
3.3720E-04,2.87109E-03
3.3730E-04,2.76172E-03
3.3740E-04,2.69141E-03
3.3750E-04,2.72266E-03
3.3760E-04,2.54297E-03
3.3770E-04,2.76172E-03
3.3780E-04,2.73047E-03
3.3790E-04,2.46484E-03
3.3800E-04,2.44141E-03
3.3810E-04,2.36328E-03
3.3820E-04,2.12109E-03
3.3830E-04,2.26953E-03
3.3840E-04,2.36328E-03
3.3850E-04,2.28516E-03
3.3860E-04,2.30078E-03
3.3870E-04,2.25391E-03
3.3880E-04,1.94141E-03
3.3890E-04,2.05078E-03
3.3900E-04,2.05078E-03
3.3910E-04,1.86328E-03
3.3920E-04,1.77734E-03
3.3930E-04,1.53516E-03
3.3940E-04,1.38672E-03
3.3950E-04,1.16797E-03
3.3960E-04,1.02734E-03
3.3970E-04,9.33594E-04
3.3980E-04,8.08594E-04
3.3990E-04,6.83594E-04
3.4000E-04,2.77344E-04
3.4010E-04,8.98437E-05
3.4020E-04,1.17187E-05
3.4030E-04,-1.44531E-04
3.4040E-04,-4.57031E-04
3.4050E-04,-6.21094E-04
3.4060E-04,-7.53906E-04
3.4070E-04,-7.92969E-04
3.4080E-04,-1.09766E-03
3.4090E-04,-1.33203E-03
3.4100E-04,-1.48047E-03
3.4110E-04,-1.41016E-03
3.4120E-04,-1.84766E-03
3.4130E-04,-1.58203E-03
3.4140E-04,-1.90234E-03
3.4150E-04,-2.16797E-03
3.4160E-04,-2.35547E-03
3.4170E-04,-2.28516E-03
3.4180E-04,-2.55859E-03
3.4190E-04,-2.69141E-03
3.4200E-04,-2.63672E-03
3.4210E-04,-3.06641E-03
3.4220E-04,-3.20703E-03
3.4230E-04,-2.98828E-03
3.4240E-04,-3.16797E-03
3.4250E-04,-3.33203E-03
3.4260E-04,-3.30859E-03
3.4270E-04,-3.37109E-03
3.4280E-04,-3.55078E-03
3.4290E-04,-3.57422E-03
3.4300E-04,-3.55078E-03
3.4310E-04,-3.66797E-03
3.4320E-04,-3.50391E-03
3.4330E-04,-3.48047E-03
3.4340E-04,-3.48047E-03
3.4350E-04,-3.44922E-03
3.4360E-04,-3.36328E-03
3.4370E-04,-3.16016E-03
3.4380E-04,-3.23828E-03
3.4390E-04,-3.15234E-03
3.4400E-04,-2.99609E-03
3.4410E-04,-3.10547E-03
3.4420E-04,-3.08203E-03
3.4430E-04,-3.23047E-03
3.4440E-04,-2.94141E-03
3.4450E-04,-2.83203E-03
3.4460E-04,-2.91797E-03
3.4470E-04,-3.02734E-03
3.4480E-04,-3.08984E-03
3.4490E-04,-3.26172E-03
3.4500E-04,-2.80078E-03
3.4510E-04,-3.20703E-03
3.4520E-04,-2.95703E-03
3.4530E-04,-3.16016E-03
3.4540E-04,-3.12109E-03
3.4550E-04,-2.90234E-03
3.4560E-04,-3.02734E-03
3.4570E-04,-2.94922E-03
3.4580E-04,-2.76953E-03
3.4590E-04,-2.77734E-03
3.4600E-04,-2.67578E-03
3.4610E-04,-2.66016E-03
3.4620E-04,-2.58984E-03
3.4630E-04,-2.45703E-03
3.4640E-04,-2.56641E-03
3.4650E-04,-2.43359E-03
3.4660E-04,-2.38672E-03
3.4670E-04,-2.20703E-03
3.4680E-04,-2.41797E-03
3.4690E-04,-2.22266E-03
3.4700E-04,-2.17578E-03
3.4710E-04,-2.09766E-03
3.4720E-04,-2.13672E-03
3.4730E-04,-2.15234E-03
3.4740E-04,-2.19922E-03
3.4750E-04,-2.03516E-03
3.4760E-04,-2.00391E-03
3.4770E-04,-2.02734E-03
3.4780E-04,-1.90234E-03
3.4790E-04,-1.71484E-03
3.4800E-04,-1.99609E-03
3.4810E-04,-1.86328E-03
3.4820E-04,-1.76172E-03
3.4830E-04,-1.75391E-03
3.4840E-04,-1.39453E-03
3.4850E-04,-1.43359E-03
3.4860E-04,-1.30078E-03
3.4870E-04,-1.33984E-03
3.4880E-04,-1.26172E-03
3.4890E-04,-1.25391E-03
3.4900E-04,-9.80469E-04
3.4910E-04,-9.88281E-04
3.4920E-04,-9.17969E-04
3.4930E-04,-7.30469E-04
3.4940E-04,-5.58594E-04
3.4950E-04,-2.69531E-04
3.4960E-04,1.95312E-05
3.4970E-04,1.21094E-04
3.4980E-04,3.47656E-04
3.4990E-04,4.64844E-04
3.5000E-04,8.86719E-04
3.5010E-04,7.38281E-04
3.5020E-04,1.03516E-03
3.5030E-04,1.39453E-03
3.5040E-04,1.51953E-03
3.5050E-04,1.52734E-03
3.5060E-04,1.77734E-03
3.5070E-04,1.77734E-03
3.5080E-04,1.76172E-03
3.5090E-04,2.05859E-03
3.5100E-04,2.16016E-03
3.5110E-04,2.22266E-03
3.5120E-04,2.09766E-03
3.5130E-04,2.48047E-03
3.5140E-04,2.57422E-03
3.5150E-04,2.40234E-03
3.5160E-04,2.80078E-03
3.5170E-04,3.13672E-03
3.5180E-04,3.24609E-03
3.5190E-04,3.42578E-03
