[s],CH3[V]
1.6150E-04,-2.15195E-02
1.6160E-04,-2.15352E-02
1.6170E-04,-2.14727E-02
1.6180E-04,-2.15117E-02
1.6190E-04,-2.12617E-02
1.6200E-04,-2.11602E-02
1.6210E-04,-2.12617E-02
1.6220E-04,-2.11211E-02
1.6230E-04,-2.10664E-02
1.6240E-04,-2.08867E-02
1.6250E-04,-2.06680E-02
1.6260E-04,-2.03711E-02
1.6270E-04,-2.02695E-02
1.6280E-04,-2.00352E-02
1.6290E-04,-1.97227E-02
1.6300E-04,-1.94648E-02
1.6310E-04,-1.91133E-02
1.6320E-04,-1.88086E-02
1.6330E-04,-1.83633E-02
1.6340E-04,-1.80273E-02
1.6350E-04,-1.75977E-02
1.6360E-04,-1.72148E-02
1.6370E-04,-1.67461E-02
1.6380E-04,-1.62852E-02
1.6390E-04,-1.58164E-02
1.6400E-04,-1.53086E-02
1.6410E-04,-1.50273E-02
1.6420E-04,-1.44961E-02
1.6430E-04,-1.41602E-02
1.6440E-04,-1.34727E-02
1.6450E-04,-1.29570E-02
1.6460E-04,-1.23633E-02
1.6470E-04,-1.19180E-02
1.6480E-04,-1.15430E-02
1.6490E-04,-1.10430E-02
1.6500E-04,-1.04414E-02
1.6510E-04,-9.70703E-03
1.6520E-04,-9.08984E-03
1.6530E-04,-8.39453E-03
1.6540E-04,-7.98828E-03
1.6550E-04,-7.07422E-03
1.6560E-04,-6.58203E-03
1.6570E-04,-5.84766E-03
1.6580E-04,-5.35547E-03
1.6590E-04,-4.44141E-03
1.6600E-04,-3.88672E-03
1.6610E-04,-3.20703E-03
1.6620E-04,-2.69922E-03
1.6630E-04,-2.20703E-03
1.6640E-04,-1.38672E-03
1.6650E-04,-9.17969E-04
1.6660E-04,-1.36719E-04
1.6670E-04,4.57031E-04
1.6680E-04,1.13672E-03
1.6690E-04,1.58984E-03
1.6700E-04,2.23828E-03
1.6710E-04,2.69141E-03
1.6720E-04,3.30859E-03
1.6730E-04,3.86328E-03
1.6740E-04,4.30078E-03
1.6750E-04,4.83203E-03
1.6760E-04,5.33984E-03
1.6770E-04,5.79297E-03
1.6780E-04,6.20703E-03
1.6790E-04,6.63672E-03
1.6800E-04,6.88672E-03
1.6810E-04,7.30859E-03
1.6820E-04,7.65234E-03
1.6830E-04,7.96484E-03
1.6840E-04,8.29297E-03
1.6850E-04,8.68359E-03
1.6860E-04,8.96484E-03
1.6870E-04,9.10547E-03
1.6880E-04,9.21484E-03
1.6890E-04,9.48828E-03
1.6900E-04,9.77734E-03
1.6910E-04,9.87891E-03
1.6920E-04,1.01836E-02
1.6930E-04,1.05898E-02
1.6940E-04,1.06133E-02
1.6950E-04,1.10352E-02
1.6960E-04,1.11133E-02
1.6970E-04,1.13789E-02
1.6980E-04,1.15195E-02
1.6990E-04,1.16055E-02
1.7000E-04,1.17695E-02
1.7010E-04,1.19180E-02
1.7020E-04,1.19180E-02
1.7030E-04,1.21211E-02
1.7040E-04,1.21523E-02
1.7050E-04,1.20977E-02
1.7060E-04,1.23867E-02
1.7070E-04,1.22930E-02
1.7080E-04,1.20977E-02
1.7090E-04,1.20508E-02
1.7100E-04,1.20664E-02
1.7110E-04,1.19883E-02
1.7120E-04,1.16992E-02
1.7130E-04,1.17773E-02
1.7140E-04,1.14570E-02
1.7150E-04,1.14102E-02
1.7160E-04,1.09336E-02
1.7170E-04,1.07773E-02
1.7180E-04,1.05898E-02
1.7190E-04,1.03711E-02
1.7200E-04,9.96484E-03
1.7210E-04,9.66797E-03
1.7220E-04,9.27734E-03
1.7230E-04,9.12109E-03
1.7240E-04,8.75391E-03
1.7250E-04,8.39453E-03
1.7260E-04,8.08203E-03
1.7270E-04,7.80078E-03
1.7280E-04,7.53516E-03
1.7290E-04,6.94922E-03
1.7300E-04,6.91797E-03
1.7310E-04,6.48047E-03
1.7320E-04,6.05859E-03
1.7330E-04,5.82422E-03
1.7340E-04,5.39453E-03
1.7350E-04,4.98047E-03
1.7360E-04,4.83203E-03
1.7370E-04,4.55078E-03
1.7380E-04,4.05859E-03
1.7390E-04,3.83984E-03
1.7400E-04,3.40234E-03
1.7410E-04,3.03516E-03
1.7420E-04,2.78516E-03
1.7430E-04,2.40234E-03
1.7440E-04,1.98828E-03
1.7450E-04,1.62109E-03
1.7460E-04,1.17578E-03
1.7470E-04,5.35156E-04
1.7480E-04,3.32031E-04
1.7490E-04,1.95313E-05
1.7500E-04,-6.21094E-04
1.7510E-04,-1.01953E-03
1.7520E-04,-1.35547E-03
1.7530E-04,-1.89453E-03
1.7540E-04,-2.35547E-03
1.7550E-04,-2.37109E-03
1.7560E-04,-2.91016E-03
1.7570E-04,-3.37109E-03
1.7580E-04,-3.61328E-03
1.7590E-04,-4.02734E-03
1.7600E-04,-4.08203E-03
1.7610E-04,-4.80859E-03
1.7620E-04,-4.91797E-03
1.7630E-04,-5.44922E-03
1.7640E-04,-5.62891E-03
1.7650E-04,-6.08203E-03
1.7660E-04,-6.31641E-03
1.7670E-04,-6.53516E-03
1.7680E-04,-6.92578E-03
1.7690E-04,-7.07422E-03
1.7700E-04,-7.34766E-03
1.7710E-04,-7.58984E-03
1.7720E-04,-7.62891E-03
1.7730E-04,-8.11328E-03
1.7740E-04,-8.30859E-03
1.7750E-04,-8.34766E-03
1.7760E-04,-8.47266E-03
1.7770E-04,-8.80078E-03
1.7780E-04,-8.98047E-03
1.7790E-04,-9.13672E-03
1.7800E-04,-9.25391E-03
1.7810E-04,-9.25391E-03
1.7820E-04,-9.46484E-03
1.7830E-04,-9.55859E-03
1.7840E-04,-9.46484E-03
1.7850E-04,-9.45703E-03
1.7860E-04,-9.59766E-03
1.7870E-04,-9.54297E-03
1.7880E-04,-9.89453E-03
1.7890E-04,-9.61328E-03
1.7900E-04,-9.75391E-03
1.7910E-04,-9.75391E-03
1.7920E-04,-9.79297E-03
1.7930E-04,-9.65234E-03
1.7940E-04,-9.80859E-03
1.7950E-04,-9.87891E-03
1.7960E-04,-9.79297E-03
1.7970E-04,-9.67578E-03
1.7980E-04,-9.47266E-03
1.7990E-04,-9.52734E-03
1.8000E-04,-9.40234E-03
1.8010E-04,-9.23047E-03
1.8020E-04,-9.49609E-03
1.8030E-04,-9.28516E-03
1.8040E-04,-9.28516E-03
1.8050E-04,-9.27734E-03
1.8060E-04,-9.08984E-03
1.8070E-04,-9.26172E-03
1.8080E-04,-8.98047E-03
1.8090E-04,-8.82422E-03
1.8100E-04,-8.91016E-03
1.8110E-04,-8.62109E-03
1.8120E-04,-8.61328E-03
1.8130E-04,-8.30859E-03
1.8140E-04,-8.16797E-03
1.8150E-04,-7.98828E-03
1.8160E-04,-7.77734E-03
1.8170E-04,-7.42578E-03
1.8180E-04,-7.36328E-03
1.8190E-04,-7.10547E-03
1.8200E-04,-6.97266E-03
1.8210E-04,-6.68359E-03
1.8220E-04,-6.45703E-03
1.8230E-04,-6.10547E-03
1.8240E-04,-5.87891E-03
1.8250E-04,-5.72266E-03
1.8260E-04,-5.26953E-03
1.8270E-04,-5.19141E-03
1.8280E-04,-4.73828E-03
1.8290E-04,-4.56641E-03
1.8300E-04,-4.26172E-03
1.8310E-04,-4.13672E-03
1.8320E-04,-3.93359E-03
1.8330E-04,-3.51953E-03
1.8340E-04,-3.32422E-03
1.8350E-04,-3.20703E-03
1.8360E-04,-2.81641E-03
1.8370E-04,-2.58984E-03
1.8380E-04,-2.48047E-03
1.8390E-04,-2.23828E-03
1.8400E-04,-1.81641E-03
1.8410E-04,-1.93359E-03
1.8420E-04,-1.49609E-03
1.8430E-04,-1.21484E-03
1.8440E-04,-9.80469E-04
1.8450E-04,-5.50781E-04
1.8460E-04,-3.47656E-04
1.8470E-04,-2.46094E-04
1.8480E-04,-2.22656E-04
1.8490E-04,2.85156E-04
1.8500E-04,4.10156E-04
1.8510E-04,6.13281E-04
1.8520E-04,7.14844E-04
1.8530E-04,1.05859E-03
1.8540E-04,1.23828E-03
1.8550E-04,1.30859E-03
1.8560E-04,1.58203E-03
1.8570E-04,1.80078E-03
1.8580E-04,1.99609E-03
1.8590E-04,2.11328E-03
1.8600E-04,2.19922E-03
1.8610E-04,2.33984E-03
1.8620E-04,2.36328E-03
1.8630E-04,2.50391E-03
1.8640E-04,2.58203E-03
1.8650E-04,2.74609E-03
1.8660E-04,2.81641E-03
1.8670E-04,2.96484E-03
1.8680E-04,2.85547E-03
1.8690E-04,3.11328E-03
1.8700E-04,3.21484E-03
1.8710E-04,3.29297E-03
1.8720E-04,3.30859E-03
1.8730E-04,3.36328E-03
1.8740E-04,3.59766E-03
1.8750E-04,3.43359E-03
1.8760E-04,3.57422E-03
1.8770E-04,3.62891E-03
1.8780E-04,3.66797E-03
1.8790E-04,3.71484E-03
1.8800E-04,3.50391E-03
1.8810E-04,3.60547E-03
1.8820E-04,3.91797E-03
1.8830E-04,3.75391E-03
1.8840E-04,3.86328E-03
1.8850E-04,3.92578E-03
1.8860E-04,3.85547E-03
1.8870E-04,3.83984E-03
1.8880E-04,3.62891E-03
1.8890E-04,3.89453E-03
1.8900E-04,3.71484E-03
1.8910E-04,3.61328E-03
1.8920E-04,3.56641E-03
1.8930E-04,3.73828E-03
1.8940E-04,3.39453E-03
1.8950E-04,3.55859E-03
1.8960E-04,3.35547E-03
1.8970E-04,3.14453E-03
1.8980E-04,3.25391E-03
1.8990E-04,3.16797E-03
1.9000E-04,3.17578E-03
1.9010E-04,2.95703E-03
1.9020E-04,2.91016E-03
1.9030E-04,2.96484E-03
1.9040E-04,2.95703E-03
1.9050E-04,2.85547E-03
1.9060E-04,2.86328E-03
1.9070E-04,2.69141E-03
1.9080E-04,2.62109E-03
1.9090E-04,2.62891E-03
1.9100E-04,2.69141E-03
1.9110E-04,2.65234E-03
1.9120E-04,2.62109E-03
1.9130E-04,2.66016E-03
1.9140E-04,2.23828E-03
1.9150E-04,2.12109E-03
1.9160E-04,1.98047E-03
1.9170E-04,1.87109E-03
1.9180E-04,1.66016E-03
1.9190E-04,1.74609E-03
1.9200E-04,1.39453E-03
1.9210E-04,1.07422E-03
1.9220E-04,1.18359E-03
1.9230E-04,9.64844E-04
1.9240E-04,7.77344E-04
1.9250E-04,6.91406E-04
1.9260E-04,5.82031E-04
1.9270E-04,6.52344E-04
1.9280E-04,1.75781E-04
1.9290E-04,1.95313E-05
1.9300E-04,-9.76562E-05
1.9310E-04,-6.64062E-05
1.9320E-04,-2.30469E-04
1.9330E-04,-4.57031E-04
1.9340E-04,-4.80469E-04
1.9350E-04,-7.53906E-04
1.9360E-04,-8.32031E-04
1.9370E-04,-8.32031E-04
1.9380E-04,-1.18359E-03
1.9390E-04,-1.32422E-03
1.9400E-04,-1.62109E-03
1.9410E-04,-1.99609E-03
1.9420E-04,-1.79297E-03
1.9430E-04,-2.01953E-03
1.9440E-04,-2.26953E-03
1.9450E-04,-2.46484E-03
1.9460E-04,-2.58984E-03
1.9470E-04,-2.78516E-03
1.9480E-04,-3.05078E-03
1.9490E-04,-3.25391E-03
1.9500E-04,-3.61328E-03
1.9510E-04,-3.65234E-03
1.9520E-04,-3.86328E-03
1.9530E-04,-4.04297E-03
1.9540E-04,-4.43359E-03
1.9550E-04,-4.45703E-03
1.9560E-04,-4.69922E-03
1.9570E-04,-4.82422E-03
1.9580E-04,-5.05859E-03
1.9590E-04,-5.17578E-03
1.9600E-04,-5.58203E-03
1.9610E-04,-5.76172E-03
1.9620E-04,-5.91016E-03
1.9630E-04,-6.11328E-03
1.9640E-04,-6.26172E-03
1.9650E-04,-6.41016E-03
1.9660E-04,-6.65234E-03
1.9670E-04,-6.75391E-03
1.9680E-04,-6.93359E-03
1.9690E-04,-7.06641E-03
1.9700E-04,-7.16797E-03
1.9710E-04,-7.34766E-03
1.9720E-04,-7.35547E-03
1.9730E-04,-7.66797E-03
1.9740E-04,-7.83984E-03
1.9750E-04,-7.76953E-03
1.9760E-04,-7.81641E-03
1.9770E-04,-7.69922E-03
1.9780E-04,-7.84766E-03
1.9790E-04,-7.84766E-03
1.9800E-04,-7.91016E-03
1.9810E-04,-7.92578E-03
1.9820E-04,-7.83984E-03
1.9830E-04,-7.87891E-03
1.9840E-04,-7.90234E-03
1.9850E-04,-7.76172E-03
1.9860E-04,-7.87109E-03
1.9870E-04,-7.73047E-03
1.9880E-04,-7.62109E-03
1.9890E-04,-7.77734E-03
1.9900E-04,-7.42578E-03
1.9910E-04,-7.56641E-03
1.9920E-04,-7.45703E-03
1.9930E-04,-7.27734E-03
1.9940E-04,-7.48047E-03
1.9950E-04,-7.26953E-03
1.9960E-04,-7.25391E-03
1.9970E-04,-7.02734E-03
1.9980E-04,-7.05859E-03
1.9990E-04,-6.93359E-03
2.0000E-04,-6.90234E-03
2.0010E-04,-6.81641E-03
2.0020E-04,-6.83203E-03
2.0030E-04,-6.64453E-03
2.0040E-04,-6.58984E-03
2.0050E-04,-6.40234E-03
2.0060E-04,-6.45703E-03
2.0070E-04,-6.43359E-03
2.0080E-04,-6.33203E-03
2.0090E-04,-6.22266E-03
2.0100E-04,-6.11328E-03
2.0110E-04,-6.08203E-03
2.0120E-04,-5.77734E-03
2.0130E-04,-5.69141E-03
2.0140E-04,-5.66797E-03
2.0150E-04,-5.55859E-03
2.0160E-04,-5.13672E-03
2.0170E-04,-5.21484E-03
2.0180E-04,-4.75391E-03
2.0190E-04,-4.74609E-03
2.0200E-04,-4.69922E-03
2.0210E-04,-4.44141E-03
2.0220E-04,-4.30859E-03
2.0230E-04,-4.17578E-03
2.0240E-04,-3.76953E-03
2.0250E-04,-3.72266E-03
2.0260E-04,-3.47266E-03
2.0270E-04,-3.11328E-03
2.0280E-04,-2.83984E-03
2.0290E-04,-2.80078E-03
2.0300E-04,-2.44922E-03
2.0310E-04,-2.21484E-03
2.0320E-04,-1.85547E-03
2.0330E-04,-1.66797E-03
2.0340E-04,-1.26953E-03
2.0350E-04,-9.88281E-04
2.0360E-04,-7.22656E-04
2.0370E-04,-1.60156E-04
2.0380E-04,-2.07031E-04
2.0390E-04,2.22656E-04
2.0400E-04,4.80469E-04
2.0410E-04,7.61719E-04
2.0420E-04,9.96094E-04
2.0430E-04,1.10547E-03
2.0440E-04,1.52734E-03
2.0450E-04,1.76172E-03
2.0460E-04,2.05859E-03
2.0470E-04,2.27734E-03
2.0480E-04,2.46484E-03
2.0490E-04,2.33203E-03
2.0500E-04,2.73047E-03
2.0510E-04,2.90234E-03
2.0520E-04,2.94141E-03
2.0530E-04,3.15234E-03
2.0540E-04,3.29297E-03
2.0550E-04,3.32422E-03
2.0560E-04,3.60547E-03
2.0570E-04,3.73828E-03
2.0580E-04,3.89453E-03
2.0590E-04,4.06641E-03
2.0600E-04,4.01953E-03
2.0610E-04,4.30078E-03
2.0620E-04,4.12891E-03
2.0630E-04,4.51953E-03
2.0640E-04,4.37109E-03
2.0650E-04,4.23047E-03
2.0660E-04,4.59766E-03
2.0670E-04,4.51172E-03
2.0680E-04,4.48828E-03
2.0690E-04,4.59766E-03
2.0700E-04,4.23047E-03
2.0710E-04,4.37109E-03
2.0720E-04,4.33984E-03
2.0730E-04,4.38672E-03
2.0740E-04,4.34766E-03
2.0750E-04,4.23047E-03
2.0760E-04,4.41797E-03
2.0770E-04,4.44922E-03
2.0780E-04,4.31641E-03
2.0790E-04,4.35547E-03
2.0800E-04,4.23828E-03
2.0810E-04,4.14453E-03
2.0820E-04,4.30078E-03
2.0830E-04,4.45703E-03
2.0840E-04,4.28516E-03
2.0850E-04,4.38672E-03
2.0860E-04,4.28516E-03
2.0870E-04,4.49609E-03
2.0880E-04,4.51172E-03
2.0890E-04,4.47266E-03
2.0900E-04,4.52734E-03
2.0910E-04,4.26953E-03
2.0920E-04,4.42578E-03
2.0930E-04,4.35547E-03
2.0940E-04,4.30078E-03
2.0950E-04,4.38672E-03
2.0960E-04,4.30078E-03
2.0970E-04,4.21484E-03
2.0980E-04,4.16797E-03
2.0990E-04,3.94922E-03
2.1000E-04,3.96484E-03
2.1010E-04,3.91016E-03
2.1020E-04,3.89453E-03
2.1030E-04,3.50391E-03
2.1040E-04,3.46484E-03
2.1050E-04,3.20703E-03
2.1060E-04,3.06641E-03
2.1070E-04,2.95703E-03
2.1080E-04,2.82422E-03
2.1090E-04,2.62891E-03
2.1100E-04,2.33984E-03
2.1110E-04,2.23828E-03
2.1120E-04,2.23047E-03
2.1130E-04,1.99609E-03
2.1140E-04,1.76172E-03
2.1150E-04,1.67578E-03
2.1160E-04,1.55078E-03
2.1170E-04,1.20703E-03
2.1180E-04,1.16016E-03
2.1190E-04,6.05469E-04
2.1200E-04,5.35156E-04
2.1210E-04,1.83594E-04
2.1220E-04,8.20313E-05
2.1230E-04,-5.85938E-05
2.1240E-04,-5.89844E-04
2.1250E-04,-8.08594E-04
2.1260E-04,-9.72656E-04
2.1270E-04,-1.30078E-03
2.1280E-04,-1.69141E-03
2.1290E-04,-1.75391E-03
2.1300E-04,-2.07422E-03
2.1310E-04,-2.23828E-03
2.1320E-04,-2.42578E-03
2.1330E-04,-2.73047E-03
2.1340E-04,-3.08203E-03
2.1350E-04,-3.12109E-03
2.1360E-04,-3.44922E-03
2.1370E-04,-3.69922E-03
2.1380E-04,-3.92578E-03
2.1390E-04,-4.04297E-03
2.1400E-04,-4.41797E-03
2.1410E-04,-4.63672E-03
2.1420E-04,-4.68359E-03
2.1430E-04,-4.98828E-03
2.1440E-04,-5.16797E-03
2.1450E-04,-5.27734E-03
2.1460E-04,-5.31641E-03
2.1470E-04,-5.55078E-03
2.1480E-04,-5.75391E-03
2.1490E-04,-5.91016E-03
2.1500E-04,-5.94141E-03
2.1510E-04,-6.21484E-03
2.1520E-04,-6.58984E-03
2.1530E-04,-6.33984E-03
2.1540E-04,-6.62109E-03
2.1550E-04,-6.76172E-03
2.1560E-04,-6.89453E-03
2.1570E-04,-6.79297E-03
2.1580E-04,-7.04297E-03
2.1590E-04,-7.10547E-03
2.1600E-04,-7.30859E-03
2.1610E-04,-7.23828E-03
2.1620E-04,-7.39453E-03
2.1630E-04,-7.42578E-03
2.1640E-04,-7.48047E-03
2.1650E-04,-7.55859E-03
2.1660E-04,-7.66797E-03
2.1670E-04,-7.81641E-03
2.1680E-04,-7.48047E-03
2.1690E-04,-7.62891E-03
2.1700E-04,-7.71484E-03
2.1710E-04,-7.73828E-03
2.1720E-04,-7.67578E-03
2.1730E-04,-7.66797E-03
2.1740E-04,-7.41016E-03
2.1750E-04,-7.15234E-03
2.1760E-04,-7.41797E-03
2.1770E-04,-7.23828E-03
2.1780E-04,-7.21484E-03
2.1790E-04,-7.19922E-03
2.1800E-04,-7.14453E-03
2.1810E-04,-7.24609E-03
2.1820E-04,-7.01172E-03
2.1830E-04,-7.21484E-03
2.1840E-04,-7.09766E-03
2.1850E-04,-7.01172E-03
2.1860E-04,-6.93359E-03
2.1870E-04,-6.91797E-03
2.1880E-04,-6.82422E-03
2.1890E-04,-6.65234E-03
2.1900E-04,-6.64453E-03
2.1910E-04,-6.40234E-03
2.1920E-04,-6.38672E-03
2.1930E-04,-6.08203E-03
2.1940E-04,-5.90234E-03
2.1950E-04,-5.82422E-03
2.1960E-04,-5.75391E-03
2.1970E-04,-5.54297E-03
2.1980E-04,-5.38672E-03
2.1990E-04,-5.08984E-03
2.2000E-04,-5.10547E-03
2.2010E-04,-4.96484E-03
2.2020E-04,-4.76953E-03
2.2030E-04,-4.64453E-03
2.2040E-04,-4.53516E-03
2.2050E-04,-4.25391E-03
2.2060E-04,-4.19141E-03
2.2070E-04,-4.08203E-03
2.2080E-04,-3.96484E-03
2.2090E-04,-3.74609E-03
2.2100E-04,-3.74609E-03
2.2110E-04,-3.48828E-03
2.2120E-04,-3.58203E-03
2.2130E-04,-3.29297E-03
2.2140E-04,-3.16016E-03
2.2150E-04,-2.77734E-03
2.2160E-04,-2.83984E-03
2.2170E-04,-2.55859E-03
2.2180E-04,-2.48828E-03
2.2190E-04,-2.24609E-03
2.2200E-04,-1.96484E-03
2.2210E-04,-1.95703E-03
2.2220E-04,-1.61328E-03
2.2230E-04,-1.49609E-03
2.2240E-04,-1.41016E-03
2.2250E-04,-1.41016E-03
2.2260E-04,-1.24609E-03
2.2270E-04,-1.03516E-03
2.2280E-04,-8.32031E-04
2.2290E-04,-9.33594E-04
2.2300E-04,-7.22656E-04
2.2310E-04,-5.42969E-04
2.2320E-04,-5.58594E-04
2.2330E-04,-1.99219E-04
2.2340E-04,-6.64062E-05
2.2350E-04,1.83594E-04
2.2360E-04,3.90625E-06
2.2370E-04,3.55469E-04
2.2380E-04,3.55469E-04
2.2390E-04,7.61719E-04
2.2400E-04,7.53906E-04
2.2410E-04,1.03516E-03
2.2420E-04,1.21484E-03
2.2430E-04,1.17578E-03
2.2440E-04,1.53516E-03
2.2450E-04,1.90234E-03
2.2460E-04,1.84766E-03
2.2470E-04,2.05859E-03
2.2480E-04,2.12891E-03
2.2490E-04,2.44141E-03
2.2500E-04,2.57422E-03
2.2510E-04,2.98047E-03
2.2520E-04,3.11328E-03
2.2530E-04,3.02734E-03
2.2540E-04,3.54297E-03
2.2550E-04,3.43359E-03
2.2560E-04,3.69922E-03
2.2570E-04,3.80078E-03
2.2580E-04,3.74609E-03
2.2590E-04,3.88672E-03
2.2600E-04,4.00391E-03
2.2610E-04,4.16016E-03
2.2620E-04,4.05078E-03
2.2630E-04,4.17578E-03
2.2640E-04,4.23828E-03
2.2650E-04,4.19141E-03
2.2660E-04,4.26953E-03
2.2670E-04,4.24609E-03
2.2680E-04,4.23828E-03
2.2690E-04,4.30859E-03
2.2700E-04,3.98828E-03
2.2710E-04,4.00391E-03
2.2720E-04,4.03516E-03
2.2730E-04,3.85547E-03
2.2740E-04,3.76953E-03
2.2750E-04,3.59766E-03
2.2760E-04,3.52734E-03
2.2770E-04,3.22266E-03
2.2780E-04,2.94141E-03
2.2790E-04,2.96484E-03
2.2800E-04,2.79297E-03
2.2810E-04,2.61328E-03
2.2820E-04,2.47266E-03
2.2830E-04,2.32422E-03
2.2840E-04,2.09766E-03
2.2850E-04,1.74609E-03
2.2860E-04,1.45703E-03
2.2870E-04,1.37891E-03
2.2880E-04,1.16797E-03
2.2890E-04,7.38281E-04
2.2900E-04,6.13281E-04
2.2910E-04,4.25781E-04
2.2920E-04,1.05469E-04
2.2930E-04,-3.08594E-04
2.2940E-04,-7.22656E-04
2.2950E-04,-9.64844E-04
2.2960E-04,-1.38672E-03
2.2970E-04,-1.65234E-03
2.2980E-04,-2.03516E-03
2.2990E-04,-2.10547E-03
2.3000E-04,-2.58984E-03
2.3010E-04,-2.92578E-03
2.3020E-04,-2.97266E-03
2.3030E-04,-3.15234E-03
2.3040E-04,-3.60547E-03
2.3050E-04,-3.72266E-03
2.3060E-04,-3.82422E-03
2.3070E-04,-4.35547E-03
2.3080E-04,-4.57422E-03
2.3090E-04,-4.60547E-03
2.3100E-04,-4.67578E-03
2.3110E-04,-5.24609E-03
2.3120E-04,-5.21484E-03
2.3130E-04,-5.44141E-03
2.3140E-04,-5.51953E-03
2.3150E-04,-5.63672E-03
2.3160E-04,-5.94141E-03
2.3170E-04,-6.08203E-03
2.3180E-04,-6.12891E-03
2.3190E-04,-6.61328E-03
2.3200E-04,-6.68359E-03
2.3210E-04,-6.70703E-03
2.3220E-04,-7.14453E-03
2.3230E-04,-7.35547E-03
2.3240E-04,-7.43359E-03
2.3250E-04,-7.66797E-03
2.3260E-04,-7.98828E-03
2.3270E-04,-8.19141E-03
2.3280E-04,-8.02734E-03
2.3290E-04,-8.41016E-03
2.3300E-04,-8.51172E-03
2.3310E-04,-8.62109E-03
2.3320E-04,-8.83984E-03
2.3330E-04,-8.58203E-03
2.3340E-04,-8.73828E-03
2.3350E-04,-8.87109E-03
2.3360E-04,-8.87109E-03
2.3370E-04,-8.98047E-03
2.3380E-04,-8.99609E-03
2.3390E-04,-8.87891E-03
2.3400E-04,-8.94922E-03
2.3410E-04,-8.96484E-03
2.3420E-04,-9.04297E-03
2.3430E-04,-8.85547E-03
2.3440E-04,-8.96484E-03
2.3450E-04,-8.89453E-03
2.3460E-04,-8.87109E-03
2.3470E-04,-8.71484E-03
2.3480E-04,-8.80078E-03
2.3490E-04,-8.62891E-03
2.3500E-04,-8.59766E-03
2.3510E-04,-8.48047E-03
2.3520E-04,-8.44141E-03
2.3530E-04,-8.30078E-03
2.3540E-04,-8.27734E-03
2.3550E-04,-8.18359E-03
2.3560E-04,-8.12109E-03
2.3570E-04,-7.91016E-03
2.3580E-04,-7.91797E-03
2.3590E-04,-7.87891E-03
2.3600E-04,-7.64453E-03
2.3610E-04,-7.69141E-03
2.3620E-04,-7.48047E-03
2.3630E-04,-7.22266E-03
2.3640E-04,-7.07422E-03
2.3650E-04,-7.03516E-03
2.3660E-04,-6.72266E-03
2.3670E-04,-6.55078E-03
2.3680E-04,-6.19922E-03
2.3690E-04,-6.08203E-03
2.3700E-04,-5.68359E-03
2.3710E-04,-5.48047E-03
2.3720E-04,-5.21484E-03
2.3730E-04,-5.03516E-03
2.3740E-04,-4.65234E-03
2.3750E-04,-4.64453E-03
2.3760E-04,-4.38672E-03
2.3770E-04,-4.07422E-03
2.3780E-04,-3.73047E-03
2.3790E-04,-3.72266E-03
2.3800E-04,-3.39453E-03
2.3810E-04,-3.19141E-03
2.3820E-04,-2.94922E-03
2.3830E-04,-2.85547E-03
2.3840E-04,-2.50391E-03
2.3850E-04,-2.31641E-03
2.3860E-04,-2.43359E-03
2.3870E-04,-1.96484E-03
2.3880E-04,-1.76172E-03
2.3890E-04,-1.44141E-03
2.3900E-04,-1.48047E-03
2.3910E-04,-1.33203E-03
2.3920E-04,-1.18359E-03
2.3930E-04,-8.94531E-04
2.3940E-04,-7.30469E-04
2.3950E-04,-3.55469E-04
2.3960E-04,-6.64062E-05
2.3970E-04,-5.85938E-05
2.3980E-04,2.85156E-04
2.3990E-04,3.94531E-04
2.4000E-04,6.13281E-04
2.4010E-04,7.53906E-04
2.4020E-04,9.17969E-04
2.4030E-04,1.38672E-03
2.4040E-04,1.42578E-03
2.4050E-04,1.52734E-03
2.4060E-04,1.69922E-03
2.4070E-04,1.88672E-03
2.4080E-04,2.01953E-03
2.4090E-04,2.18359E-03
2.4100E-04,2.26953E-03
2.4110E-04,2.27734E-03
2.4120E-04,2.48047E-03
2.4130E-04,2.55078E-03
2.4140E-04,2.71484E-03
2.4150E-04,2.82422E-03
2.4160E-04,2.93359E-03
2.4170E-04,2.92578E-03
2.4180E-04,3.05078E-03
2.4190E-04,3.12109E-03
2.4200E-04,3.20703E-03
2.4210E-04,3.26172E-03
2.4220E-04,3.15234E-03
2.4230E-04,3.06641E-03
2.4240E-04,3.07422E-03
2.4250E-04,3.19141E-03
2.4260E-04,3.10547E-03
2.4270E-04,3.02734E-03
2.4280E-04,2.87109E-03
2.4290E-04,2.96484E-03
2.4300E-04,2.71484E-03
2.4310E-04,2.60547E-03
2.4320E-04,2.51953E-03
2.4330E-04,2.37891E-03
2.4340E-04,2.30859E-03
2.4350E-04,2.05078E-03
2.4360E-04,1.94922E-03
2.4370E-04,1.88672E-03
2.4380E-04,1.59766E-03
2.4390E-04,1.45703E-03
2.4400E-04,1.39453E-03
2.4410E-04,1.18359E-03
2.4420E-04,1.27734E-03
2.4430E-04,1.12891E-03
2.4440E-04,8.63281E-04
2.4450E-04,4.80469E-04
2.4460E-04,4.57031E-04
2.4470E-04,2.85156E-04
2.4480E-04,2.30469E-04
2.4490E-04,-1.95312E-05
2.4500E-04,-1.28906E-04
2.4510E-04,-3.47656E-04
2.4520E-04,-5.42969E-04
2.4530E-04,-5.82031E-04
2.4540E-04,-9.02344E-04
2.4550E-04,-1.05859E-03
2.4560E-04,-1.37109E-03
2.4570E-04,-1.55078E-03
