[s],CH2[V],CH3[V]
4.4240E-04,5.60547E-01,3.26484E-02
4.4280E-04,5.51172E-01,3.20703E-02
4.4320E-04,5.50391E-01,3.19297E-02
4.4360E-04,5.51172E-01,3.21484E-02
4.4400E-04,5.48047E-01,3.16797E-02
4.4440E-04,5.33984E-01,3.11484E-02
4.4480E-04,5.37109E-01,3.06641E-02
4.4520E-04,5.19141E-01,3.04297E-02
4.4560E-04,5.19922E-01,3.05234E-02
4.4600E-04,4.96484E-01,2.98672E-02
4.4640E-04,5.04297E-01,2.96172E-02
4.4680E-04,5.02734E-01,2.98047E-02
4.4720E-04,5.00391E-01,2.97578E-02
4.4760E-04,5.07422E-01,2.91641E-02
4.4800E-04,5.00391E-01,2.91797E-02
4.4840E-04,4.86328E-01,2.89766E-02
4.4880E-04,5.04297E-01,2.89609E-02
4.4920E-04,4.93359E-01,2.91016E-02
4.4960E-04,4.83984E-01,2.86172E-02
4.5000E-04,4.91016E-01,2.83672E-02
4.5040E-04,4.76953E-01,2.79766E-02
4.5080E-04,4.66797E-01,2.77109E-02
4.5120E-04,4.49609E-01,2.76641E-02
4.5160E-04,4.61328E-01,2.72734E-02
4.5200E-04,4.52734E-01,2.73359E-02
4.5240E-04,4.51172E-01,2.70234E-02
4.5280E-04,4.44141E-01,2.65234E-02
4.5320E-04,4.55078E-01,2.65391E-02
4.5360E-04,4.47266E-01,2.60391E-02
4.5400E-04,4.41016E-01,2.62266E-02
4.5440E-04,4.41016E-01,2.62266E-02
4.5480E-04,4.35547E-01,2.59922E-02
4.5520E-04,4.24609E-01,2.60391E-02
4.5560E-04,4.35547E-01,2.58672E-02
4.5600E-04,4.20703E-01,2.55234E-02
4.5640E-04,4.23828E-01,2.55078E-02
4.5680E-04,4.20703E-01,2.48984E-02
4.5720E-04,4.23047E-01,2.43047E-02
4.5760E-04,4.13672E-01,2.43828E-02
4.5800E-04,4.14453E-01,2.42422E-02
4.5840E-04,4.07422E-01,2.41328E-02
4.5880E-04,4.13672E-01,2.39297E-02
4.5920E-04,4.14453E-01,2.39766E-02
4.5960E-04,4.14453E-01,2.45391E-02
4.6000E-04,4.07422E-01,2.47578E-02
4.6040E-04,4.21484E-01,2.46172E-02
4.6080E-04,4.13672E-01,2.43203E-02
4.6120E-04,4.09766E-01,2.38359E-02
4.6160E-04,4.07422E-01,2.36484E-02
4.6200E-04,4.05078E-01,2.36484E-02
4.6240E-04,4.02734E-01,2.34297E-02
4.6280E-04,4.00391E-01,2.31953E-02
4.6320E-04,4.01953E-01,2.27734E-02
4.6360E-04,3.98828E-01,2.25547E-02
4.6400E-04,3.93359E-01,2.24453E-02
4.6440E-04,4.05078E-01,2.23516E-02
4.6480E-04,3.92578E-01,2.21484E-02
4.6520E-04,3.87891E-01,2.21484E-02
4.6560E-04,3.92578E-01,2.18516E-02
4.6600E-04,3.91016E-01,2.16484E-02
4.6640E-04,3.93359E-01,2.12109E-02
4.6680E-04,3.86328E-01,2.10234E-02
4.6720E-04,3.84766E-01,2.11797E-02
4.6760E-04,3.83984E-01,2.09297E-02
4.6800E-04,3.85547E-01,2.06484E-02
4.6840E-04,3.84766E-01,2.03359E-02
4.6880E-04,3.79297E-01,2.05391E-02
4.6920E-04,3.73828E-01,2.05234E-02
4.6960E-04,3.73828E-01,2.05234E-02
4.7000E-04,3.61328E-01,2.03984E-02
4.7040E-04,3.75391E-01,2.01172E-02
4.7080E-04,3.59766E-01,2.00078E-02
4.7120E-04,3.66797E-01,2.00078E-02
4.7160E-04,3.63672E-01,1.97578E-02
4.7200E-04,3.66797E-01,1.94922E-02
4.7240E-04,3.67578E-01,1.97266E-02
4.7280E-04,3.61328E-01,1.86953E-02
4.7320E-04,3.50391E-01,1.83984E-02
4.7360E-04,3.50391E-01,1.80703E-02
4.7400E-04,3.37109E-01,1.77578E-02
4.7440E-04,3.44141E-01,1.78203E-02
4.7480E-04,3.36328E-01,1.81172E-02
4.7520E-04,3.32422E-01,1.79922E-02
4.7560E-04,3.38672E-01,1.81016E-02
4.7600E-04,3.31641E-01,1.82734E-02
4.7640E-04,3.35547E-01,1.81328E-02
4.7680E-04,3.44141E-01,1.78359E-02
4.7720E-04,3.28516E-01,1.75859E-02
4.7760E-04,3.22266E-01,1.74141E-02
4.7800E-04,3.19141E-01,1.72266E-02
4.7840E-04,3.22266E-01,1.72891E-02
4.7880E-04,3.15234E-01,1.74141E-02
4.7920E-04,3.22266E-01,1.75078E-02
4.7960E-04,3.11328E-01,1.72266E-02
4.8000E-04,3.08984E-01,1.63516E-02
4.8040E-04,3.16016E-01,1.63516E-02
4.8080E-04,2.92578E-01,1.65547E-02
4.8120E-04,3.01172E-01,1.63203E-02
4.8160E-04,3.05078E-01,1.61797E-02
4.8200E-04,2.90234E-01,1.58672E-02
4.8240E-04,2.94141E-01,1.53828E-02
4.8280E-04,2.76953E-01,1.54609E-02
4.8320E-04,2.80078E-01,1.57109E-02
4.8360E-04,2.80078E-01,1.57109E-02
4.8400E-04,2.79297E-01,1.52891E-02
4.8440E-04,2.74609E-01,1.51797E-02
4.8480E-04,2.62109E-01,1.51172E-02
4.8520E-04,2.65234E-01,1.55078E-02
4.8560E-04,2.55859E-01,1.49609E-02
4.8600E-04,2.65234E-01,1.47578E-02
4.8640E-04,2.58984E-01,1.46016E-02
4.8680E-04,2.47266E-01,1.45234E-02
4.8720E-04,2.64453E-01,1.42578E-02
4.8760E-04,2.55078E-01,1.45859E-02
4.8800E-04,2.46484E-01,1.44141E-02
4.8840E-04,2.61328E-01,1.50391E-02
4.8880E-04,2.54297E-01,1.48984E-02
4.8920E-04,2.44922E-01,1.46172E-02
4.8960E-04,2.41797E-01,1.40391E-02
4.9000E-04,2.44922E-01,1.41953E-02
4.9040E-04,2.46484E-01,1.40391E-02
4.9080E-04,2.37891E-01,1.37734E-02
4.9120E-04,2.37891E-01,1.36172E-02
4.9160E-04,2.34766E-01,1.39766E-02
4.9200E-04,2.30078E-01,1.39609E-02
4.9240E-04,2.22266E-01,1.36641E-02
4.9280E-04,2.26953E-01,1.33516E-02
4.9320E-04,2.25391E-01,1.33359E-02
4.9360E-04,2.20703E-01,1.34609E-02
4.9400E-04,2.16797E-01,1.34922E-02
4.9440E-04,2.16016E-01,1.38047E-02
4.9480E-04,2.19141E-01,1.41641E-02
4.9520E-04,2.19141E-01,1.35547E-02
4.9560E-04,2.22266E-01,1.34766E-02
4.9600E-04,2.19141E-01,1.34141E-02
4.9640E-04,2.20703E-01,1.29297E-02
4.9680E-04,2.20703E-01,1.28203E-02
4.9720E-04,2.12109E-01,1.23672E-02
4.9760E-04,2.18359E-01,1.19141E-02
4.9800E-04,2.08984E-01,1.17109E-02
4.9840E-04,2.06641E-01,1.15859E-02
4.9880E-04,2.12109E-01,1.13828E-02
4.9920E-04,2.01953E-01,1.10391E-02
4.9960E-04,2.01172E-01,1.12266E-02
5.0000E-04,1.99609E-01,1.11016E-02
5.0040E-04,2.08984E-01,1.11641E-02
5.0080E-04,1.98828E-01,1.08984E-02
5.0120E-04,1.98828E-01,1.08203E-02
5.0160E-04,1.94922E-01,1.02891E-02
5.0200E-04,1.97266E-01,1.06172E-02
5.0240E-04,1.92578E-01,1.07422E-02
5.0280E-04,1.99609E-01,1.05859E-02
5.0320E-04,2.01953E-01,1.03672E-02
5.0360E-04,1.95703E-01,1.00078E-02
5.0400E-04,2.01953E-01,1.00859E-02
5.0440E-04,1.98828E-01,9.96094E-03
5.0480E-04,1.98047E-01,9.88281E-03
5.0520E-04,1.94141E-01,9.96094E-03
5.0560E-04,1.94141E-01,1.00234E-02
5.0600E-04,1.91797E-01,1.00391E-02
5.0640E-04,1.94141E-01,9.83594E-03
5.0680E-04,1.95703E-01,9.74219E-03
5.0720E-04,1.88672E-01,9.53906E-03
5.0760E-04,1.91797E-01,9.27344E-03
5.0800E-04,1.90234E-01,8.96094E-03
5.0840E-04,1.90234E-01,8.89844E-03
5.0880E-04,1.85547E-01,8.77344E-03
5.0920E-04,1.83203E-01,8.85156E-03
5.0960E-04,1.83203E-01,8.80469E-03
5.1000E-04,1.78516E-01,8.61719E-03
5.1040E-04,1.76172E-01,8.28906E-03
5.1080E-04,1.66797E-01,8.07031E-03
5.1120E-04,1.66016E-01,8.13281E-03
5.1160E-04,1.57422E-01,7.97656E-03
5.1200E-04,1.66797E-01,7.96094E-03
5.1240E-04,1.66016E-01,7.86719E-03
5.1280E-04,1.64453E-01,7.71094E-03
5.1320E-04,1.60547E-01,7.89844E-03
5.1360E-04,1.66016E-01,7.83594E-03
5.1400E-04,1.59766E-01,7.75781E-03
5.1440E-04,1.55078E-01,7.77344E-03
5.1480E-04,1.46484E-01,7.53906E-03
5.1520E-04,1.49609E-01,7.82031E-03
5.1560E-04,1.50391E-01,7.78906E-03
5.1600E-04,1.57422E-01,7.71094E-03
5.1640E-04,1.42578E-01,7.16406E-03
5.1680E-04,1.49609E-01,7.19531E-03
5.1720E-04,1.52734E-01,7.36719E-03
5.1760E-04,1.48828E-01,6.71094E-03
5.1800E-04,1.51953E-01,6.77344E-03
5.1840E-04,1.39453E-01,6.27344E-03
5.1880E-04,1.41016E-01,6.55469E-03
5.1920E-04,1.41797E-01,6.71094E-03
5.1960E-04,1.35547E-01,6.80469E-03
5.2000E-04,1.21484E-01,6.49219E-03
5.2040E-04,1.42578E-01,6.03906E-03
5.2080E-04,1.30859E-01,5.77344E-03
5.2120E-04,1.31641E-01,5.63281E-03
5.2160E-04,1.16797E-01,5.21094E-03
5.2200E-04,1.06641E-01,5.24219E-03
5.2240E-04,1.23828E-01,5.16406E-03
5.2280E-04,1.15234E-01,5.30469E-03
5.2320E-04,1.29297E-01,5.38281E-03
5.2360E-04,1.07422E-01,5.44531E-03
5.2400E-04,1.09766E-01,5.32031E-03
5.2440E-04,1.09766E-01,5.10156E-03
5.2480E-04,9.88281E-02,4.89844E-03
5.2520E-04,9.96094E-02,5.07031E-03
5.2560E-04,9.72656E-02,4.52344E-03
5.2600E-04,9.88281E-02,4.60156E-03
5.2640E-04,1.03516E-01,4.66406E-03
5.2680E-04,1.01172E-01,4.27344E-03
5.2720E-04,1.06641E-01,4.53906E-03
5.2760E-04,9.72656E-02,4.64844E-03
5.2800E-04,1.01172E-01,4.47656E-03
5.2840E-04,9.72656E-02,4.36719E-03
5.2880E-04,9.88281E-02,4.05469E-03
5.2920E-04,7.77344E-02,3.77344E-03
5.2960E-04,9.02344E-02,3.96094E-03
5.3000E-04,7.61719E-02,3.82031E-03
5.3040E-04,9.64844E-02,4.33594E-03
5.3080E-04,7.38281E-02,3.89844E-03
5.3120E-04,8.16406E-02,3.89844E-03
5.3160E-04,7.14844E-02,4.03906E-03
5.3200E-04,8.32031E-02,3.52344E-03
5.3240E-04,6.83594E-02,3.63281E-03
5.3280E-04,6.83594E-02,3.61719E-03
5.3320E-04,6.83594E-02,3.67969E-03
5.3360E-04,7.61719E-02,3.47656E-03
5.3400E-04,5.50781E-02,3.00781E-03
5.3440E-04,5.66406E-02,2.92969E-03
5.3480E-04,6.67969E-02,2.77344E-03
5.3520E-04,6.13281E-02,2.41406E-03
5.3560E-04,5.66406E-02,2.21094E-03
5.3600E-04,5.42969E-02,2.21094E-03
5.3640E-04,4.64844E-02,2.19531E-03
5.3680E-04,4.80469E-02,1.86719E-03
5.3720E-04,4.41406E-02,1.72656E-03
5.3760E-04,4.25781E-02,1.57031E-03
5.3800E-04,5.35156E-02,2.05469E-03
5.3840E-04,4.96094E-02,2.21094E-03
5.3880E-04,5.66406E-02,2.42969E-03
5.3920E-04,6.05469E-02,2.19531E-03
5.3960E-04,6.36719E-02,2.11719E-03
5.4000E-04,6.75781E-02,2.22656E-03
5.4040E-04,6.21094E-02,2.33594E-03
5.4080E-04,7.85156E-02,2.39844E-03
5.4120E-04,6.91406E-02,2.67969E-03
5.4160E-04,7.22656E-02,2.25781E-03
5.4200E-04,6.13281E-02,2.05469E-03
5.4240E-04,6.91406E-02,2.00781E-03
5.4280E-04,6.91406E-02,1.64844E-03
5.4320E-04,5.27344E-02,2.13281E-03
5.4360E-04,7.77344E-02,2.25781E-03
5.4400E-04,6.44531E-02,2.27344E-03
5.4440E-04,6.05469E-02,1.91406E-03
5.4480E-04,5.97656E-02,1.83594E-03
5.4520E-04,6.44531E-02,1.99219E-03
5.4560E-04,7.38281E-02,1.52344E-03
5.4600E-04,5.74219E-02,1.41406E-03
5.4640E-04,5.82031E-02,1.47656E-03
5.4680E-04,6.67969E-02,1.14844E-03
5.4720E-04,6.52344E-02,1.33594E-03
5.4760E-04,6.21094E-02,1.30469E-03
5.4800E-04,5.97656E-02,1.30469E-03
5.4840E-04,5.50781E-02,1.44531E-03
5.4880E-04,5.82031E-02,1.42969E-03
5.4920E-04,5.35156E-02,1.57031E-03
5.4960E-04,4.96094E-02,1.07031E-03
5.5000E-04,5.27344E-02,4.92188E-04
5.5040E-04,4.96094E-02,8.67188E-04
5.5080E-04,6.75781E-02,1.00781E-03
5.5120E-04,5.74219E-02,1.00781E-03
5.5160E-04,6.13281E-02,9.14063E-04
5.5200E-04,5.03906E-02,3.82813E-04
5.5240E-04,6.52344E-02,3.67188E-04
5.5280E-04,5.66406E-02,3.51563E-04
5.5320E-04,5.82031E-02,3.51563E-04
5.5360E-04,4.80469E-02,3.04688E-04
5.5400E-04,5.97656E-02,-2.34375E-05
5.5440E-04,4.72656E-02,7.81250E-06
5.5480E-04,5.11719E-02,7.81250E-06
5.5520E-04,4.72656E-02,-1.32812E-04
5.5560E-04,4.72656E-02,1.48438E-04
5.5600E-04,5.03906E-02,-7.03125E-05
5.5640E-04,5.35156E-02,7.03125E-05
5.5680E-04,5.27344E-02,-7.03125E-05
5.5720E-04,5.74219E-02,2.10938E-04
5.5760E-04,5.66406E-02,-1.64063E-04
5.5800E-04,5.74219E-02,1.17188E-04
5.5840E-04,4.80469E-02,-2.73437E-04
5.5880E-04,6.13281E-02,-3.82812E-04
5.5920E-04,5.74219E-02,-4.60937E-04
5.5960E-04,5.27344E-02,-5.54687E-04
5.6000E-04,4.64844E-02,-2.42187E-04
5.6040E-04,4.80469E-02,-3.51563E-04
5.6080E-04,4.25781E-02,-3.04688E-04
5.6120E-04,4.72656E-02,-3.82812E-04
5.6160E-04,3.39844E-02,-3.82812E-04
5.6200E-04,4.02344E-02,-3.82812E-04
5.6240E-04,5.03906E-02,-6.79687E-04
5.6280E-04,4.25781E-02,-3.04688E-04
5.6320E-04,5.42969E-02,-2.57813E-04
5.6360E-04,4.80469E-02,-1.01562E-04
5.6400E-04,4.25781E-02,-3.90625E-05
5.6440E-04,5.50781E-02,-3.82812E-04
5.6480E-04,4.80469E-02,-6.95312E-04
5.6520E-04,5.66406E-02,-7.73437E-04
5.6560E-04,4.64844E-02,-9.76562E-04
5.6600E-04,5.50781E-02,-7.57812E-04
5.6640E-04,4.10156E-02,-6.79687E-04
5.6680E-04,5.97656E-02,-6.01562E-04
5.6720E-04,5.74219E-02,-9.76562E-04
5.6760E-04,5.42969E-02,-9.45312E-04
5.6800E-04,4.33594E-02,-8.04687E-04
5.6840E-04,5.74219E-02,-2.73437E-04
5.6880E-04,4.64844E-02,-2.57813E-04
5.6920E-04,6.44531E-02,-8.04687E-04
5.6960E-04,4.41406E-02,-3.82812E-04
5.7000E-04,4.41406E-02,-7.26562E-04
5.7040E-04,3.94531E-02,-4.45312E-04
5.7080E-04,5.35156E-02,-6.17187E-04
5.7120E-04,5.11719E-02,-4.76562E-04
5.7160E-04,3.94531E-02,-6.64062E-04
5.7200E-04,4.25781E-02,-8.35937E-04
5.7240E-04,5.50781E-02,-8.67187E-04
5.7280E-04,4.80469E-02,-1.36719E-03
5.7320E-04,5.66406E-02,-1.94531E-03
5.7360E-04,5.42969E-02,-2.30469E-03
5.7400E-04,4.41406E-02,-2.24219E-03
5.7440E-04,5.27344E-02,-2.28906E-03
5.7480E-04,5.66406E-02,-1.92969E-03
5.7520E-04,6.21094E-02,-1.72656E-03
5.7560E-04,6.44531E-02,-2.07031E-03
5.7600E-04,6.67969E-02,-1.60156E-03
5.7640E-04,7.61719E-02,-1.05469E-03
5.7680E-04,6.75781E-02,-1.66406E-03
5.7720E-04,7.07031E-02,-1.64844E-03
5.7760E-04,6.75781E-02,-1.57031E-03
5.7800E-04,6.05469E-02,-1.32031E-03
5.7840E-04,5.50781E-02,-1.57031E-03
5.7880E-04,5.66406E-02,-1.75781E-03
5.7920E-04,5.42969E-02,-2.02344E-03
5.7960E-04,5.74219E-02,-2.28906E-03
5.8000E-04,6.13281E-02,-2.32031E-03
5.8040E-04,5.97656E-02,-2.28906E-03
5.8080E-04,6.83594E-02,-1.71094E-03
5.8120E-04,5.50781E-02,-1.25781E-03
5.8160E-04,7.77344E-02,-1.24219E-03
5.8200E-04,5.74219E-02,-1.03906E-03
5.8240E-04,7.22656E-02,-1.14844E-03
5.8280E-04,7.38281E-02,-1.38281E-03
5.8320E-04,7.14844E-02,-1.38281E-03
5.8360E-04,6.13281E-02,-1.75781E-03
5.8400E-04,6.21094E-02,-1.96094E-03
5.8440E-04,5.82031E-02,-2.36719E-03
5.8480E-04,6.52344E-02,-2.64844E-03
5.8520E-04,6.36719E-02,-2.71094E-03
5.8560E-04,7.92969E-02,-2.71094E-03
5.8600E-04,6.52344E-02,-2.72656E-03
5.8640E-04,7.85156E-02,-3.07031E-03
5.8680E-04,7.61719E-02,-3.33594E-03
5.8720E-04,8.08594E-02,-3.22656E-03
5.8760E-04,9.64844E-02,-3.22656E-03
5.8800E-04,8.63281E-02,-3.14844E-03
5.8840E-04,9.17969E-02,-3.19531E-03
5.8880E-04,9.25781E-02,-2.67969E-03
5.8920E-04,9.33594E-02,-2.71094E-03
5.8960E-04,8.55469E-02,-2.44531E-03
5.9000E-04,6.83594E-02,-2.78906E-03
5.9040E-04,8.47656E-02,-2.60156E-03
5.9080E-04,7.61719E-02,-2.88281E-03
5.9120E-04,7.22656E-02,-2.96094E-03
5.9160E-04,7.22656E-02,-3.19531E-03
5.9200E-04,7.92969E-02,-3.50781E-03
5.9240E-04,9.96094E-02,-3.57031E-03
5.9280E-04,9.17969E-02,-3.42969E-03
5.9320E-04,9.96094E-02,-3.10156E-03
5.9360E-04,9.96094E-02,-2.72656E-03
5.9400E-04,1.02734E-01,-2.71094E-03
5.9440E-04,9.17969E-02,-2.85156E-03
5.9480E-04,7.61719E-02,-2.72656E-03
5.9520E-04,8.08594E-02,-2.82031E-03
5.9560E-04,8.63281E-02,-2.53906E-03
5.9600E-04,8.32031E-02,-2.57031E-03
5.9640E-04,7.85156E-02,-2.77344E-03
5.9680E-04,8.63281E-02,-2.67969E-03
5.9720E-04,8.16406E-02,-2.32031E-03
5.9760E-04,7.53906E-02,-2.42969E-03
5.9800E-04,7.22656E-02,-2.39844E-03
5.9840E-04,6.75781E-02,-2.30469E-03
5.9880E-04,7.07031E-02,-2.78906E-03
5.9920E-04,7.85156E-02,-2.74219E-03
5.9960E-04,6.36719E-02,-3.10156E-03
6.0000E-04,8.16406E-02,-3.05469E-03
6.0040E-04,6.13281E-02,-2.53906E-03
6.0080E-04,6.67969E-02,-2.77344E-03
6.0120E-04,5.66406E-02,-2.92969E-03
6.0160E-04,6.52344E-02,-3.21094E-03
6.0200E-04,6.75781E-02,-3.41406E-03
6.0240E-04,6.91406E-02,-3.21094E-03
6.0280E-04,8.08594E-02,-3.72656E-03
6.0320E-04,6.44531E-02,-3.57031E-03
6.0360E-04,7.53906E-02,-3.75781E-03
6.0400E-04,6.52344E-02,-3.47656E-03
6.0440E-04,5.97656E-02,-3.22656E-03
6.0480E-04,7.53906E-02,-3.55469E-03
6.0520E-04,7.46094E-02,-3.24219E-03
6.0560E-04,6.67969E-02,-3.16406E-03
6.0600E-04,7.07031E-02,-2.96094E-03
6.0640E-04,6.91406E-02,-2.86719E-03
6.0680E-04,6.52344E-02,-2.88281E-03
6.0720E-04,6.21094E-02,-3.19531E-03
6.0760E-04,7.07031E-02,-3.22656E-03
6.0800E-04,6.21094E-02,-3.10156E-03
6.0840E-04,7.07031E-02,-3.08594E-03
6.0880E-04,7.07031E-02,-3.30469E-03
6.0920E-04,6.52344E-02,-3.78906E-03
6.0960E-04,7.61719E-02,-3.47656E-03
6.1000E-04,9.17969E-02,-3.55469E-03
6.1040E-04,9.57031E-02,-3.52344E-03
6.1080E-04,9.25781E-02,-3.57031E-03
6.1120E-04,9.17969E-02,-3.78906E-03
6.1160E-04,8.94531E-02,-3.80469E-03
6.1200E-04,8.71094E-02,-3.71094E-03
6.1240E-04,8.86719E-02,-3.33594E-03
6.1280E-04,9.02344E-02,-3.30469E-03
6.1320E-04,8.63281E-02,-3.77344E-03
6.1360E-04,8.32031E-02,-3.77344E-03
6.1400E-04,8.94531E-02,-3.58594E-03
6.1440E-04,9.17969E-02,-3.61719E-03
6.1480E-04,8.94531E-02,-3.71094E-03
6.1520E-04,1.02734E-01,-3.61719E-03
6.1560E-04,9.02344E-02,-3.89844E-03
6.1600E-04,9.64844E-02,-3.75781E-03
6.1640E-04,1.03516E-01,-3.89844E-03
6.1680E-04,1.12891E-01,-3.42969E-03
6.1720E-04,1.04297E-01,-3.07031E-03
6.1760E-04,9.17969E-02,-3.42969E-03
6.1800E-04,9.25781E-02,-3.66406E-03
6.1840E-04,1.01172E-01,-3.27344E-03
6.1880E-04,9.17969E-02,-3.66406E-03
6.1920E-04,7.92969E-02,-3.66406E-03
6.1960E-04,8.47656E-02,-3.69531E-03
6.2000E-04,8.47656E-02,-3.99219E-03
6.2040E-04,9.33594E-02,-3.72656E-03
6.2080E-04,8.63281E-02,-3.64844E-03
6.2120E-04,8.86719E-02,-3.75781E-03
6.2160E-04,8.55469E-02,-3.38281E-03
6.2200E-04,9.33594E-02,-3.38281E-03
6.2240E-04,8.08594E-02,-3.22656E-03
6.2280E-04,8.47656E-02,-3.42969E-03
6.2320E-04,8.86719E-02,-3.77344E-03
6.2360E-04,9.57031E-02,-3.75781E-03
6.2400E-04,9.17969E-02,-3.94531E-03
6.2440E-04,9.17969E-02,-3.69531E-03
6.2480E-04,9.57031E-02,-4.17969E-03
6.2520E-04,8.32031E-02,-4.35156E-03
6.2560E-04,1.01172E-01,-4.11719E-03
6.2600E-04,8.63281E-02,-4.21094E-03
6.2640E-04,1.05859E-01,-4.11719E-03
6.2680E-04,9.33594E-02,-3.89844E-03
6.2720E-04,1.02734E-01,-3.85156E-03
6.2760E-04,9.72656E-02,-3.71094E-03
6.2800E-04,9.57031E-02,-3.91406E-03
6.2840E-04,1.10547E-01,-3.91406E-03
6.2880E-04,9.41406E-02,-3.77344E-03
6.2920E-04,1.06641E-01,-3.61719E-03
6.2960E-04,9.33594E-02,-3.85156E-03
6.3000E-04,9.02344E-02,-4.42969E-03
6.3040E-04,9.33594E-02,-4.97656E-03
6.3080E-04,9.17969E-02,-5.11719E-03
6.3120E-04,9.41406E-02,-4.83594E-03
6.3160E-04,1.12891E-01,-4.55469E-03
6.3200E-04,9.96094E-02,-4.75781E-03
6.3240E-04,1.04297E-01,-4.89844E-03
6.3280E-04,1.10547E-01,-4.53906E-03
6.3320E-04,1.17578E-01,-4.47656E-03
6.3360E-04,1.10547E-01,-4.64844E-03
6.3400E-04,1.03516E-01,-4.53906E-03
6.3440E-04,8.63281E-02,-4.64844E-03
6.3480E-04,9.41406E-02,-4.21094E-03
6.3520E-04,8.24219E-02,-4.14844E-03
6.3560E-04,8.55469E-02,-3.92969E-03
6.3600E-04,9.17969E-02,-4.03906E-03
6.3640E-04,8.71094E-02,-4.33594E-03
6.3680E-04,9.33594E-02,-4.78906E-03
6.3720E-04,9.25781E-02,-4.92969E-03
6.3760E-04,8.71094E-02,-4.89844E-03
6.3800E-04,9.17969E-02,-4.96094E-03
6.3840E-04,8.24219E-02,-5.25781E-03
6.3880E-04,9.17969E-02,-6.10156E-03
6.3920E-04,1.05859E-01,-6.16406E-03
6.3960E-04,9.41406E-02,-5.91406E-03
6.4000E-04,8.16406E-02,-6.05469E-03
6.4040E-04,9.64844E-02,-5.97656E-03
6.4080E-04,7.14844E-02,-6.36719E-03
6.4120E-04,8.71094E-02,-6.10156E-03
6.4160E-04,8.63281E-02,-5.89844E-03
6.4200E-04,9.72656E-02,-5.69531E-03
6.4240E-04,9.88281E-02,-5.58594E-03
6.4280E-04,1.10547E-01,-5.89844E-03
6.4320E-04,1.12891E-01,-5.82031E-03
6.4360E-04,1.04297E-01,-5.41406E-03
6.4400E-04,1.06641E-01,-5.44531E-03
6.4440E-04,1.17578E-01,-5.27344E-03
6.4480E-04,9.72656E-02,-5.17969E-03
6.4520E-04,1.05859E-01,-5.47656E-03
6.4560E-04,8.94531E-02,-5.55469E-03
6.4600E-04,1.06641E-01,-5.30469E-03
6.4640E-04,1.05859E-01,-4.89844E-03
6.4680E-04,9.96094E-02,-5.10156E-03
6.4720E-04,1.01172E-01,-5.13281E-03
6.4760E-04,1.01172E-01,-5.07031E-03
6.4800E-04,1.07422E-01,-5.38281E-03
6.4840E-04,1.05859E-01,-5.35156E-03
6.4880E-04,1.13672E-01,-5.32031E-03
6.4920E-04,1.09766E-01,-5.63281E-03
6.4960E-04,1.15234E-01,-5.61719E-03
6.5000E-04,1.03516E-01,-5.41406E-03
6.5040E-04,1.10547E-01,-5.24219E-03
6.5080E-04,1.04297E-01,-4.91406E-03
6.5120E-04,1.12891E-01,-4.82031E-03
6.5160E-04,1.12891E-01,-4.92969E-03
6.5200E-04,1.08203E-01,-4.88281E-03
6.5240E-04,1.10547E-01,-4.36719E-03
6.5280E-04,1.02734E-01,-4.78906E-03
6.5320E-04,1.12891E-01,-5.02344E-03
6.5360E-04,8.94531E-02,-5.33594E-03
6.5400E-04,1.07422E-01,-5.35156E-03
6.5440E-04,9.72656E-02,-5.41406E-03
6.5480E-04,1.00391E-01,-5.41406E-03
6.5520E-04,9.96094E-02,-4.85156E-03
6.5560E-04,1.05859E-01,-4.77344E-03
6.5600E-04,1.02734E-01,-4.88281E-03
6.5640E-04,1.07422E-01,-4.50781E-03
6.5680E-04,1.01172E-01,-4.61719E-03
6.5720E-04,1.02734E-01,-4.33594E-03
6.5760E-04,1.09766E-01,-4.61719E-03
6.5800E-04,1.00391E-01,-4.89844E-03
6.5840E-04,1.10547E-01,-4.69531E-03
6.5880E-04,1.05859E-01,-4.78906E-03
6.5920E-04,9.88281E-02,-5.07031E-03
6.5960E-04,1.05859E-01,-4.85156E-03
6.6000E-04,1.08203E-01,-4.85156E-03
6.6040E-04,1.18359E-01,-4.67969E-03
6.6080E-04,1.00391E-01,-4.50781E-03
6.6120E-04,1.03516E-01,-4.11719E-03
6.6160E-04,1.11328E-01,-4.07031E-03
6.6200E-04,9.25781E-02,-3.99219E-03
6.6240E-04,1.07422E-01,-4.19531E-03
6.6280E-04,1.09766E-01,-4.14844E-03
6.6320E-04,9.64844E-02,-4.11719E-03
6.6360E-04,9.88281E-02,-3.99219E-03
6.6400E-04,8.94531E-02,-4.41406E-03
6.6440E-04,9.57031E-02,-4.71094E-03
6.6480E-04,9.25781E-02,-4.42969E-03
6.6520E-04,9.33594E-02,-4.47656E-03
6.6560E-04,1.03516E-01,-4.08594E-03
6.6600E-04,1.01172E-01,-4.28906E-03
6.6640E-04,1.12891E-01,-4.53906E-03
6.6680E-04,1.05859E-01,-4.46094E-03
6.6720E-04,9.72656E-02,-4.39844E-03
6.6760E-04,1.02734E-01,-4.49219E-03
6.6800E-04,1.05859E-01,-4.25781E-03
6.6840E-04,9.96094E-02,-4.63281E-03
6.6880E-04,8.86719E-02,-4.42969E-03
6.6920E-04,8.08594E-02,-4.69531E-03
6.6960E-04,8.55469E-02,-4.78906E-03
6.7000E-04,9.02344E-02,-5.11719E-03
