[s],CH2[V],CH3[V]
3.0414E-02,6.12891E-01,-1.72266E-02
3.0424E-02,5.84766E-01,-1.84609E-02
3.0434E-02,5.30859E-01,-1.93359E-02
3.0444E-02,4.58203E-01,-2.09922E-02
3.0454E-02,4.17578E-01,-2.24766E-02
3.0464E-02,3.95703E-01,-2.27734E-02
3.0475E-02,3.58984E-01,-2.39766E-02
3.0485E-02,2.96484E-01,-2.45859E-02
3.0495E-02,2.45703E-01,-2.56328E-02
3.0505E-02,1.34766E-01,-2.83828E-02
3.0515E-02,3.00781E-02,-2.96172E-02
3.0525E-02,1.17188E-03,-2.98672E-02
3.0535E-02,4.17969E-02,-2.76953E-02
3.0545E-02,2.29297E-01,-1.67422E-02
3.0555E-02,3.36328E-01,-1.09766E-02
3.0565E-02,3.92578E-01,-7.27344E-03
3.0575E-02,4.33203E-01,-3.39844E-03
3.0585E-02,5.00391E-01,1.44531E-03
3.0596E-02,5.56641E-01,5.03906E-03
3.0606E-02,5.96484E-01,9.22656E-03
3.0616E-02,6.37109E-01,1.36328E-02
3.0626E-02,7.09766E-01,1.89609E-02
3.0636E-02,7.74609E-01,2.32891E-02
3.0646E-02,8.16797E-01,2.74766E-02
3.0656E-02,8.81641E-01,3.27578E-02
3.0666E-02,9.66016E-01,3.83359E-02
3.0676E-02,1.02070E+00,4.28516E-02
3.0686E-02,1.06367E+00,4.71016E-02
3.0696E-02,1.13711E+00,5.33828E-02
3.0706E-02,1.20664E+00,5.93203E-02
3.0716E-02,1.27305E+00,6.52578E-02
3.0727E-02,1.34336E+00,7.04141E-02
3.0737E-02,1.40977E+00,7.59766E-02
3.0747E-02,1.46445E+00,8.09453E-02
3.0757E-02,1.54492E+00,8.73359E-02
3.0767E-02,1.61602E+00,9.22578E-02
3.0777E-02,1.70117E+00,9.83516E-02
3.0787E-02,1.77383E+00,1.03711E-01
3.0797E-02,1.84414E+00,1.09430E-01
3.0807E-02,1.90430E+00,1.13961E-01
3.0817E-02,1.96758E+00,1.18570E-01
3.0827E-02,2.03320E+00,1.22430E-01
3.0837E-02,2.09805E+00,1.26836E-01
3.0848E-02,2.17070E+00,1.31508E-01
3.0858E-02,2.21289E+00,1.33852E-01
3.0868E-02,2.26758E+00,1.37477E-01
3.0878E-02,2.32070E+00,1.40430E-01
3.0888E-02,2.37852E+00,1.43867E-01
3.0898E-02,2.42695E+00,1.46367E-01
3.0908E-02,2.46523E+00,1.47977E-01
3.0918E-02,2.50430E+00,1.49242E-01
3.0928E-02,2.55273E+00,1.50773E-01
3.0938E-02,2.59648E+00,1.51570E-01
3.0948E-02,2.62852E+00,1.51805E-01
3.0958E-02,2.64648E+00,1.51211E-01
3.0968E-02,2.67383E+00,1.51242E-01
3.0979E-02,2.69180E+00,1.50805E-01
3.0989E-02,2.70508E+00,1.50445E-01
3.0999E-02,2.72227E+00,1.49039E-01
3.1009E-02,2.72383E+00,1.46852E-01
3.1019E-02,2.71602E+00,1.44102E-01
3.1029E-02,2.72539E+00,1.42055E-01
3.1039E-02,2.70977E+00,1.38586E-01
3.1049E-02,2.68945E+00,1.34539E-01
3.1059E-02,2.67148E+00,1.31555E-01
3.1069E-02,2.65273E+00,1.27633E-01
3.1079E-02,2.62539E+00,1.23039E-01
3.1089E-02,2.59102E+00,1.18039E-01
3.1100E-02,2.54570E+00,1.13398E-01
3.1110E-02,2.50430E+00,1.08742E-01
3.1120E-02,2.46758E+00,1.03586E-01
3.1130E-02,2.42070E+00,9.81484E-02
3.1140E-02,2.37461E+00,9.33047E-02
3.1150E-02,2.31055E+00,8.78828E-02
3.1160E-02,2.26211E+00,8.29766E-02
3.1170E-02,2.20898E+00,7.80391E-02
3.1180E-02,2.14883E+00,7.32891E-02
3.1190E-02,2.08555E+00,6.70547E-02
3.1200E-02,2.02305E+00,6.20234E-02
3.1210E-02,1.95352E+00,5.67266E-02
3.1220E-02,1.88398E+00,5.14141E-02
3.1231E-02,1.81992E+00,4.65234E-02
3.1241E-02,1.74883E+00,4.11484E-02
3.1251E-02,1.68008E+00,3.56328E-02
3.1261E-02,1.60586E+00,3.11172E-02
3.1271E-02,1.52930E+00,2.67109E-02
3.1281E-02,1.44883E+00,2.20391E-02
3.1291E-02,1.38633E+00,1.73516E-02
3.1301E-02,1.33711E+00,1.45234E-02
3.1311E-02,1.26914E+00,1.13047E-02
3.1321E-02,1.20977E+00,8.10156E-03
3.1331E-02,1.14414E+00,4.38281E-03
3.1341E-02,1.07070E+00,9.60938E-04
3.1352E-02,1.01836E+00,-1.82031E-03
3.1362E-02,9.50391E-01,-5.13281E-03
3.1372E-02,8.73047E-01,-7.83594E-03
3.1382E-02,8.04297E-01,-1.01016E-02
3.1392E-02,7.58203E-01,-1.18672E-02
3.1402E-02,6.83984E-01,-1.40078E-02
3.1412E-02,6.27734E-01,-1.53047E-02
3.1422E-02,5.87109E-01,-1.71641E-02
3.1432E-02,5.46484E-01,-1.87266E-02
3.1442E-02,4.92578E-01,-1.99453E-02
3.1452E-02,4.47266E-01,-2.05391E-02
3.1462E-02,4.05078E-01,-2.10703E-02
3.1472E-02,3.75391E-01,-2.19922E-02
3.1483E-02,3.34766E-01,-2.36484E-02
3.1493E-02,2.72266E-01,-2.48359E-02
3.1503E-02,1.77734E-01,-2.77734E-02
3.1513E-02,4.80469E-02,-3.01484E-02
3.1523E-02,5.85938E-03,-3.08672E-02
3.1533E-02,1.36719E-02,-2.96797E-02
3.1543E-02,1.98828E-01,-2.00703E-02
3.1553E-02,3.22266E-01,-1.30391E-02
3.1563E-02,3.95703E-01,-8.00781E-03
3.1573E-02,4.44141E-01,-3.63281E-03
3.1583E-02,4.96484E-01,-1.32812E-04
3.1593E-02,5.48047E-01,3.30469E-03
3.1604E-02,5.92578E-01,7.02344E-03
3.1614E-02,6.21484E-01,1.06016E-02
3.1624E-02,6.69922E-01,1.49766E-02
3.1634E-02,7.56641E-01,2.08203E-02
3.1644E-02,8.10547E-01,2.58203E-02
3.1654E-02,8.51172E-01,2.91641E-02
3.1664E-02,9.26172E-01,3.41641E-02
3.1674E-02,9.96484E-01,3.97734E-02
3.1684E-02,1.05742E+00,4.53516E-02
3.1694E-02,1.12773E+00,5.13203E-02
3.1704E-02,1.20195E+00,5.73047E-02
3.1714E-02,1.26680E+00,6.24297E-02
3.1724E-02,1.31914E+00,6.67734E-02
3.1735E-02,1.38555E+00,7.30859E-02
3.1745E-02,1.45273E+00,7.92891E-02
3.1755E-02,1.52930E+00,8.44141E-02
3.1765E-02,1.59570E+00,8.91016E-02
3.1775E-02,1.65977E+00,9.36641E-02
3.1785E-02,1.72852E+00,9.85391E-02
3.1795E-02,1.80117E+00,1.03586E-01
3.1805E-02,1.86445E+00,1.09195E-01
3.1815E-02,1.93320E+00,1.14398E-01
3.1825E-02,2.00508E+00,1.19133E-01
3.1835E-02,2.07617E+00,1.24211E-01
3.1845E-02,2.14258E+00,1.28414E-01
3.1856E-02,2.19336E+00,1.31711E-01
3.1866E-02,2.24102E+00,1.34383E-01
3.1876E-02,2.29805E+00,1.37477E-01
3.1886E-02,2.33789E+00,1.38664E-01
3.1896E-02,2.39102E+00,1.41898E-01
3.1906E-02,2.43555E+00,1.43773E-01
3.1916E-02,2.47695E+00,1.45195E-01
3.1926E-02,2.51133E+00,1.47023E-01
3.1936E-02,2.55586E+00,1.47570E-01
3.1946E-02,2.58633E+00,1.48211E-01
3.1956E-02,2.61523E+00,1.48664E-01
3.1966E-02,2.62852E+00,1.46805E-01
3.1976E-02,2.65508E+00,1.46852E-01
3.1987E-02,2.67305E+00,1.45836E-01
3.1997E-02,2.67930E+00,1.44227E-01
3.2007E-02,2.68945E+00,1.42539E-01
3.2017E-02,2.68164E+00,1.40273E-01
3.2027E-02,2.68711E+00,1.38492E-01
3.2037E-02,2.67383E+00,1.35148E-01
3.2047E-02,2.65508E+00,1.31789E-01
3.2057E-02,2.62695E+00,1.26070E-01
3.2067E-02,2.60039E+00,1.21508E-01
3.2077E-02,2.57383E+00,1.18117E-01
3.2087E-02,2.54023E+00,1.14242E-01
3.2097E-02,2.50430E+00,1.09570E-01
3.2108E-02,2.47148E+00,1.04633E-01
3.2118E-02,2.43477E+00,9.98672E-02
3.2128E-02,2.39648E+00,9.55859E-02
3.2138E-02,2.34180E+00,8.93047E-02
3.2148E-02,2.28789E+00,8.41797E-02
3.2158E-02,2.24102E+00,7.91641E-02
3.2168E-02,2.18711E+00,7.36484E-02
3.2178E-02,2.13477E+00,6.92734E-02
3.2188E-02,2.07617E+00,6.37109E-02
3.2198E-02,2.01133E+00,5.87891E-02
3.2208E-02,1.93242E+00,5.24453E-02
3.2218E-02,1.87383E+00,4.81484E-02
3.2228E-02,1.80195E+00,4.20391E-02
3.2239E-02,1.73242E+00,3.73203E-02
3.2249E-02,1.66055E+00,3.26328E-02
3.2259E-02,1.58320E+00,2.71172E-02
3.2269E-02,1.51133E+00,2.26016E-02
3.2279E-02,1.43867E+00,1.87266E-02
3.2289E-02,1.37617E+00,1.42891E-02
3.2299E-02,1.31367E+00,1.05234E-02
3.2309E-02,1.25039E+00,6.52344E-03
3.2319E-02,1.17852E+00,2.64844E-03
3.2329E-02,1.11133E+00,1.64063E-04
3.2339E-02,1.05039E+00,-2.25781E-03
3.2349E-02,1.00664E+00,-5.24219E-03
3.2360E-02,9.44141E-01,-7.30469E-03
3.2370E-02,8.65234E-01,-9.24219E-03
3.2380E-02,8.11328E-01,-1.11953E-02
3.2390E-02,7.58984E-01,-1.36484E-02
3.2400E-02,6.86328E-01,-1.59453E-02
3.2410E-02,6.31641E-01,-1.82109E-02
3.2420E-02,5.92578E-01,-1.97422E-02
3.2430E-02,5.41016E-01,-2.13516E-02
3.2440E-02,4.77734E-01,-2.23984E-02
3.2450E-02,4.30078E-01,-2.43516E-02
3.2460E-02,3.99609E-01,-2.52266E-02
3.2470E-02,3.78516E-01,-2.45547E-02
3.2480E-02,3.33203E-01,-2.54766E-02
3.2491E-02,2.73828E-01,-2.69766E-02
3.2501E-02,2.01172E-01,-2.88203E-02
3.2511E-02,6.44531E-02,-3.07578E-02
3.2521E-02,1.13281E-02,-3.16953E-02
3.2531E-02,-3.90625E-04,-3.18828E-02
3.2541E-02,1.57422E-01,-2.36484E-02
3.2551E-02,3.01953E-01,-1.53516E-02
3.2561E-02,3.80859E-01,-1.08672E-02
3.2571E-02,4.19922E-01,-6.53906E-03
3.2581E-02,4.61328E-01,-2.82031E-03
3.2591E-02,5.42578E-01,2.33594E-03
3.2601E-02,5.82422E-01,5.49219E-03
3.2612E-02,6.10547E-01,8.53906E-03
3.2622E-02,6.55859E-01,1.30703E-02
3.2632E-02,7.37891E-01,1.83984E-02
3.2642E-02,7.87109E-01,2.26797E-02
3.2652E-02,8.24609E-01,2.71016E-02
3.2662E-02,8.99609E-01,3.24453E-02
3.2672E-02,9.80078E-01,3.82891E-02
3.2682E-02,1.03320E+00,4.35391E-02
3.2692E-02,1.09883E+00,4.88984E-02
3.2702E-02,1.15977E+00,5.41797E-02
3.2712E-02,1.22070E+00,5.98359E-02
3.2722E-02,1.29258E+00,6.57422E-02
3.2732E-02,1.36133E+00,7.11484E-02
3.2743E-02,1.41367E+00,7.57422E-02
3.2753E-02,1.48086E+00,8.12422E-02
3.2763E-02,1.55195E+00,8.61953E-02
3.2773E-02,1.61992E+00,9.12109E-02
3.2783E-02,1.69648E+00,9.62891E-02
3.2793E-02,1.75977E+00,1.00602E-01
3.2803E-02,1.81914E+00,1.05133E-01
3.2813E-02,1.88242E+00,1.09805E-01
3.2823E-02,1.94648E+00,1.14211E-01
3.2833E-02,2.00586E+00,1.17836E-01
3.2843E-02,2.07539E+00,1.22789E-01
3.2853E-02,2.13477E+00,1.27195E-01
3.2864E-02,2.18555E+00,1.29586E-01
3.2874E-02,2.22773E+00,1.32570E-01
3.2884E-02,2.28398E+00,1.35758E-01
3.2894E-02,2.33086E+00,1.37570E-01
3.2904E-02,2.37461E+00,1.39414E-01
3.2914E-02,2.40742E+00,1.41680E-01
3.2924E-02,2.44883E+00,1.43023E-01
3.2934E-02,2.48320E+00,1.44023E-01
3.2944E-02,2.51758E+00,1.44664E-01
3.2954E-02,2.54648E+00,1.44555E-01
3.2964E-02,2.58086E+00,1.44711E-01
3.2974E-02,2.59023E+00,1.42852E-01
3.2984E-02,2.60898E+00,1.42523E-01
3.2995E-02,2.62305E+00,1.41414E-01
3.3005E-02,2.62930E+00,1.38992E-01
3.3015E-02,2.63242E+00,1.36836E-01
3.3025E-02,2.62852E+00,1.34914E-01
3.3035E-02,2.61445E+00,1.31445E-01
3.3045E-02,2.60898E+00,1.29414E-01
3.3055E-02,2.59648E+00,1.25633E-01
3.3065E-02,2.57383E+00,1.22445E-01
3.3075E-02,2.54023E+00,1.18352E-01
3.3085E-02,2.50977E+00,1.13648E-01
3.3095E-02,2.47383E+00,1.09086E-01
3.3105E-02,2.43945E+00,1.04555E-01
3.3116E-02,2.39336E+00,1.00195E-01
3.3126E-02,2.35898E+00,9.57578E-02
3.3136E-02,2.31602E+00,9.03203E-02
3.3146E-02,2.26914E+00,8.53984E-02
3.3156E-02,2.21523E+00,7.99766E-02
3.3166E-02,2.16680E+00,7.48203E-02
3.3176E-02,2.10195E+00,6.93672E-02
3.3186E-02,2.03555E+00,6.39922E-02
3.3196E-02,1.98320E+00,5.87422E-02
3.3206E-02,1.91914E+00,5.33828E-02
3.3216E-02,1.85664E+00,4.85391E-02
3.3226E-02,1.79180E+00,4.38984E-02
3.3236E-02,1.72461E+00,3.91797E-02
3.3247E-02,1.65820E+00,3.38828E-02
3.3257E-02,1.59180E+00,2.94453E-02
3.3267E-02,1.52070E+00,2.49297E-02
3.3277E-02,1.43789E+00,2.02109E-02
3.3287E-02,1.36836E+00,1.64297E-02
3.3297E-02,1.30977E+00,1.32734E-02
3.3307E-02,1.24883E+00,9.14844E-03
3.3317E-02,1.18789E+00,5.69531E-03
3.3327E-02,1.11758E+00,2.24219E-03
3.3337E-02,1.05508E+00,-9.29687E-04
3.3347E-02,1.00664E+00,-3.60156E-03
3.3357E-02,9.55859E-01,-5.52344E-03
3.3368E-02,8.83203E-01,-7.66406E-03
3.3378E-02,8.19141E-01,-9.97656E-03
3.3388E-02,7.70703E-01,-1.29922E-02
3.3398E-02,6.87891E-01,-1.56328E-02
3.3408E-02,6.24609E-01,-1.70391E-02
3.3418E-02,6.00391E-01,-1.85391E-02
3.3428E-02,5.60547E-01,-1.93672E-02
3.3438E-02,5.13672E-01,-2.09141E-02
3.3448E-02,4.51953E-01,-2.22422E-02
3.3458E-02,4.11328E-01,-2.32109E-02
3.3468E-02,3.80859E-01,-2.38516E-02
3.3478E-02,3.50391E-01,-2.51484E-02
3.3488E-02,2.88672E-01,-2.57891E-02
3.3499E-02,2.40234E-01,-2.68359E-02
3.3509E-02,9.64844E-02,-3.03984E-02
3.3519E-02,1.75781E-02,-3.16484E-02
3.3529E-02,-3.90625E-04,-3.20547E-02
3.3539E-02,1.19141E-01,-2.49141E-02
3.3549E-02,2.86328E-01,-1.61016E-02
3.3559E-02,3.74609E-01,-1.13984E-02
3.3569E-02,4.19141E-01,-6.97656E-03
3.3579E-02,4.45703E-01,-4.32031E-03
3.3589E-02,5.06641E-01,-8.04687E-04
3.3599E-02,5.73047E-01,4.02344E-03
3.3609E-02,6.06641E-01,8.22656E-03
3.3620E-02,6.41797E-01,1.18672E-02
3.3630E-02,7.00391E-01,1.56953E-02
3.3640E-02,7.60547E-01,1.93203E-02
3.3650E-02,8.11328E-01,2.43359E-02
3.3660E-02,8.93359E-01,3.05078E-02
3.3670E-02,9.60547E-01,3.53516E-02
3.3680E-02,1.00898E+00,3.94922E-02
3.3690E-02,1.06523E+00,4.51172E-02
3.3700E-02,1.13945E+00,5.09609E-02
3.3710E-02,1.19414E+00,5.58828E-02
3.3720E-02,1.25508E+00,6.13047E-02
3.3730E-02,1.31758E+00,6.61328E-02
3.3740E-02,1.38242E+00,7.16641E-02
3.3751E-02,1.43633E+00,7.65078E-02
3.3761E-02,1.49883E+00,8.10703E-02
3.3771E-02,1.56992E+00,8.65078E-02
3.3781E-02,1.63867E+00,9.17266E-02
3.3791E-02,1.71836E+00,9.66484E-02
3.3801E-02,1.77695E+00,1.00555E-01
3.3811E-02,1.83945E+00,1.05273E-01
3.3821E-02,1.89805E+00,1.09352E-01
3.3831E-02,1.95898E+00,1.13680E-01
3.3841E-02,2.02773E+00,1.17883E-01
3.3851E-02,2.08398E+00,1.21461E-01
3.3861E-02,2.13633E+00,1.24773E-01
3.3872E-02,2.19883E+00,1.28961E-01
3.3882E-02,2.25117E+00,1.31398E-01
3.3892E-02,2.29961E+00,1.33570E-01
3.3902E-02,2.34023E+00,1.35992E-01
3.3912E-02,2.37852E+00,1.37242E-01
3.3922E-02,2.41133E+00,1.39070E-01
3.3932E-02,2.44492E+00,1.40711E-01
3.3942E-02,2.47383E+00,1.41148E-01
3.3952E-02,2.50820E+00,1.41398E-01
3.3962E-02,2.52852E+00,1.40602E-01
3.3972E-02,2.53789E+00,1.39914E-01
3.3982E-02,2.56602E+00,1.39992E-01
3.3992E-02,2.59414E+00,1.39695E-01
3.4003E-02,2.59492E+00,1.36992E-01
3.4013E-02,2.58867E+00,1.34289E-01
3.4023E-02,2.58242E+00,1.31664E-01
3.4033E-02,2.58711E+00,1.29164E-01
3.4043E-02,2.57227E+00,1.26508E-01
3.4053E-02,2.55820E+00,1.23727E-01
3.4063E-02,2.53398E+00,1.19695E-01
3.4073E-02,2.49570E+00,1.14805E-01
3.4083E-02,2.46602E+00,1.11008E-01
3.4093E-02,2.44492E+00,1.07586E-01
3.4103E-02,2.41523E+00,1.02852E-01
3.4113E-02,2.37227E+00,9.71797E-02
3.4124E-02,2.34023E+00,9.26484E-02
3.4134E-02,2.29961E+00,8.81016E-02
3.4144E-02,2.24727E+00,8.23672E-02
3.4154E-02,2.20273E+00,7.73984E-02
3.4164E-02,2.14414E+00,7.21953E-02
3.4174E-02,2.07852E+00,6.78203E-02
3.4184E-02,2.02305E+00,6.23516E-02
3.4194E-02,1.96523E+00,5.66641E-02
3.4204E-02,1.89883E+00,5.14453E-02
3.4214E-02,1.84414E+00,4.66797E-02
3.4224E-02,1.78555E+00,4.16797E-02
3.4234E-02,1.72539E+00,3.75703E-02
3.4244E-02,1.64180E+00,3.27266E-02
3.4255E-02,1.57617E+00,2.73047E-02
3.4265E-02,1.50117E+00,2.21953E-02
3.4275E-02,1.43789E+00,1.86328E-02
3.4285E-02,1.37227E+00,1.46484E-02
3.4295E-02,1.30898E+00,1.13359E-02
3.4305E-02,1.24727E+00,7.71094E-03
3.4315E-02,1.18867E+00,4.52344E-03
3.4325E-02,1.12773E+00,1.24219E-03
3.4335E-02,1.06680E+00,-1.77344E-03
3.4345E-02,1.01055E+00,-4.60156E-03
3.4355E-02,9.41797E-01,-7.83594E-03
3.4365E-02,8.57422E-01,-1.00859E-02
3.4376E-02,8.01172E-01,-1.29922E-02
3.4386E-02,7.58984E-01,-1.55859E-02
3.4396E-02,6.94141E-01,-1.80859E-02
3.4406E-02,6.39453E-01,-1.93828E-02
3.4416E-02,5.98828E-01,-2.09922E-02
3.4426E-02,5.62109E-01,-2.25703E-02
3.4436E-02,5.04297E-01,-2.29766E-02
3.4446E-02,4.44141E-01,-2.44297E-02
3.4456E-02,4.15234E-01,-2.57578E-02
3.4466E-02,3.83203E-01,-2.66328E-02
3.4476E-02,3.42578E-01,-2.71953E-02
3.4486E-02,2.98828E-01,-2.78516E-02
3.4496E-02,2.64453E-01,-2.83047E-02
3.4507E-02,1.24609E-01,-3.13516E-02
3.4517E-02,2.53906E-02,-3.30234E-02
3.4527E-02,1.17188E-03,-3.32266E-02
3.4537E-02,7.07031E-02,-2.98203E-02
3.4547E-02,2.39453E-01,-2.04297E-02
3.4557E-02,3.44922E-01,-1.43047E-02
3.4567E-02,4.09766E-01,-8.96094E-03
3.4577E-02,4.53516E-01,-5.08594E-03
3.4587E-02,5.05859E-01,-1.58594E-03
3.4597E-02,5.62109E-01,2.00781E-03
3.4607E-02,5.94922E-01,5.69531E-03
3.4617E-02,6.26953E-01,9.30469E-03
3.4628E-02,6.83203E-01,1.41484E-02
3.4638E-02,7.48828E-01,1.83516E-02
3.4648E-02,7.90234E-01,2.21016E-02
3.4658E-02,8.41016E-01,2.67109E-02
3.4668E-02,9.26172E-01,3.26016E-02
3.4678E-02,9.94141E-01,3.79766E-02
3.4688E-02,1.05117E+00,4.41328E-02
3.4698E-02,1.10117E+00,4.85391E-02
3.4708E-02,1.17148E+00,5.37109E-02
3.4718E-02,1.22227E+00,5.82266E-02
3.4728E-02,1.28711E+00,6.37109E-02
3.4738E-02,1.34336E+00,6.82422E-02
3.4748E-02,1.40977E+00,7.40391E-02
3.4759E-02,1.47930E+00,7.98672E-02
3.4769E-02,1.55742E+00,8.51172E-02
3.4779E-02,1.61836E+00,8.93516E-02
3.4789E-02,1.68008E+00,9.42578E-02
3.4799E-02,1.74883E+00,9.83516E-02
3.4809E-02,1.80820E+00,1.02664E-01
3.4819E-02,1.87227E+00,1.07867E-01
3.4829E-02,1.93477E+00,1.12352E-01
3.4839E-02,1.98477E+00,1.15055E-01
3.4849E-02,2.04180E+00,1.19570E-01
3.4859E-02,2.10664E+00,1.23070E-01
3.4869E-02,2.15430E+00,1.25664E-01
3.4880E-02,2.19492E+00,1.27086E-01
3.4890E-02,2.23555E+00,1.29008E-01
3.4900E-02,2.28633E+00,1.32492E-01
3.4910E-02,2.33633E+00,1.34695E-01
3.4920E-02,2.36836E+00,1.35320E-01
3.4930E-02,2.40664E+00,1.37320E-01
3.4940E-02,2.43320E+00,1.37977E-01
3.4950E-02,2.44883E+00,1.37320E-01
3.4960E-02,2.46914E+00,1.37398E-01
3.4970E-02,2.48789E+00,1.36930E-01
3.4980E-02,2.50352E+00,1.35836E-01
3.4990E-02,2.52383E+00,1.35633E-01
3.5000E-02,2.54180E+00,1.33930E-01
3.5011E-02,2.52852E+00,1.30789E-01
3.5021E-02,2.53008E+00,1.28570E-01
3.5031E-02,2.52539E+00,1.26352E-01
3.5041E-02,2.50977E+00,1.23117E-01
3.5051E-02,2.50117E+00,1.20336E-01
3.5061E-02,2.49414E+00,1.17961E-01
3.5071E-02,2.47773E+00,1.14883E-01
3.5081E-02,2.45273E+00,1.10680E-01
3.5091E-02,2.41914E+00,1.06445E-01
3.5101E-02,2.39258E+00,1.02133E-01
3.5111E-02,2.33789E+00,9.59297E-02
3.5121E-02,2.29961E+00,9.18047E-02
3.5132E-02,2.25742E+00,8.70391E-02
3.5142E-02,2.21758E+00,8.26328E-02
3.5152E-02,2.16445E+00,7.75703E-02
3.5162E-02,2.11602E+00,7.23047E-02
3.5172E-02,2.05430E+00,6.78203E-02
3.5182E-02,2.00742E+00,6.33984E-02
3.5192E-02,1.95898E+00,5.86016E-02
3.5202E-02,1.89180E+00,5.26953E-02
3.5212E-02,1.81914E+00,4.75703E-02
3.5222E-02,1.76289E+00,4.34453E-02
3.5232E-02,1.69727E+00,3.91484E-02
3.5242E-02,1.63164E+00,3.40234E-02
3.5252E-02,1.57148E+00,2.94141E-02
3.5263E-02,1.49102E+00,2.42422E-02
3.5273E-02,1.43242E+00,2.01016E-02
3.5283E-02,1.36992E+00,1.58828E-02
3.5293E-02,1.30508E+00,1.11797E-02
3.5303E-02,1.24648E+00,8.60156E-03
3.5313E-02,1.18242E+00,5.64844E-03
3.5323E-02,1.11992E+00,1.89844E-03
3.5333E-02,1.06133E+00,-1.14844E-03
3.5343E-02,1.01055E+00,-4.08594E-03
3.5353E-02,9.49609E-01,-7.38281E-03
3.5363E-02,8.73047E-01,-9.85156E-03
3.5373E-02,8.15234E-01,-1.20391E-02
3.5384E-02,7.66797E-01,-1.27109E-02
3.5394E-02,7.01953E-01,-1.47891E-02
3.5404E-02,6.44922E-01,-1.74297E-02
3.5414E-02,6.03516E-01,-1.91641E-02
3.5424E-02,5.65234E-01,-2.10391E-02
3.5434E-02,5.16797E-01,-2.29609E-02
3.5444E-02,4.65234E-01,-2.40703E-02
3.5454E-02,4.23828E-01,-2.41797E-02
3.5464E-02,3.92578E-01,-2.44609E-02
3.5474E-02,3.60547E-01,-2.64297E-02
3.5484E-02,3.26172E-01,-2.64453E-02
3.5494E-02,2.66016E-01,-2.70391E-02
3.5504E-02,1.52734E-01,-2.97891E-02
3.5515E-02,3.55469E-02,-3.20547E-02
3.5525E-02,3.51563E-03,-3.31016E-02
3.5535E-02,2.85156E-02,-3.15547E-02
3.5545E-02,2.19922E-01,-2.14297E-02
3.5555E-02,3.47266E-01,-1.43047E-02
3.5565E-02,3.97266E-01,-1.05078E-02
3.5575E-02,4.29297E-01,-7.10156E-03
3.5585E-02,4.83984E-01,-3.32031E-03
3.5595E-02,5.41016E-01,5.23438E-04
3.5605E-02,5.87109E-01,4.83594E-03
3.5615E-02,6.20703E-01,8.39844E-03
3.5625E-02,6.59766E-01,1.17734E-02
3.5636E-02,7.31641E-01,1.63828E-02
3.5646E-02,7.82422E-01,2.06172E-02
3.5656E-02,8.25391E-01,2.53359E-02
3.5666E-02,8.99609E-01,3.03047E-02
3.5676E-02,9.80078E-01,3.61953E-02
3.5686E-02,1.02695E+00,4.05547E-02
3.5696E-02,1.07695E+00,4.47578E-02
3.5706E-02,1.13164E+00,4.89453E-02
3.5716E-02,1.18555E+00,5.39141E-02
3.5726E-02,1.25508E+00,5.94766E-02
3.5736E-02,1.32148E+00,6.48984E-02
3.5746E-02,1.38633E+00,7.06641E-02
3.5756E-02,1.43867E+00,7.53359E-02
3.5767E-02,1.51523E+00,8.10703E-02
3.5777E-02,1.58164E+00,8.53828E-02
3.5787E-02,1.64648E+00,9.02734E-02
3.5797E-02,1.70117E+00,9.38984E-02
3.5807E-02,1.75664E+00,9.72109E-02
3.5817E-02,1.81914E+00,1.01898E-01
3.5827E-02,1.88008E+00,1.06930E-01
3.5837E-02,1.94102E+00,1.11055E-01
3.5847E-02,1.99570E+00,1.14039E-01
3.5857E-02,2.04023E+00,1.16914E-01
3.5867E-02,2.10039E+00,1.20867E-01
3.5877E-02,2.14414E+00,1.23086E-01
3.5888E-02,2.18711E+00,1.25258E-01
3.5898E-02,2.23320E+00,1.27445E-01
3.5908E-02,2.27930E+00,1.29258E-01
3.5918E-02,2.31836E+00,1.30539E-01
3.5928E-02,2.35195E+00,1.31273E-01
3.5938E-02,2.39102E+00,1.32883E-01
3.5948E-02,2.42070E+00,1.33461E-01
3.5958E-02,2.44336E+00,1.33648E-01
3.5968E-02,2.46289E+00,1.33727E-01
3.5978E-02,2.47148E+00,1.32086E-01
3.5988E-02,2.48555E+00,1.30508E-01
3.5998E-02,2.48945E+00,1.28570E-01
3.6008E-02,2.49805E+00,1.27289E-01
3.6019E-02,2.49805E+00,1.24820E-01
3.6029E-02,2.48789E+00,1.22680E-01
3.6039E-02,2.48320E+00,1.19086E-01
3.6049E-02,2.46602E+00,1.16820E-01
3.6059E-02,2.44961E+00,1.13523E-01
3.6069E-02,2.43086E+00,1.09758E-01
3.6079E-02,2.40664E+00,1.05477E-01
3.6089E-02,2.37617E+00,1.00914E-01
3.6099E-02,2.35273E+00,9.66953E-02
3.6109E-02,2.31836E+00,9.28828E-02
3.6119E-02,2.28164E+00,8.89297E-02
3.6129E-02,2.24336E+00,8.47891E-02
3.6140E-02,2.18945E+00,7.95234E-02
3.6150E-02,2.14258E+00,7.42422E-02
3.6160E-02,2.09961E+00,6.91953E-02
3.6170E-02,2.04961E+00,6.44766E-02
3.6180E-02,1.99336E+00,5.88672E-02
3.6190E-02,1.92617E+00,5.34141E-02
3.6200E-02,1.86758E+00,4.91797E-02
3.6210E-02,1.81914E+00,4.41328E-02
